SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,Reference,brown_algae,bladder_chain_kelp,red_algae,articulated_coralline_algae,encrusting_coralline_algae,sea_tongue,orange_cup_coral,La_Jolla_cup_coral,ornate_tube_worm,scaled_wormsnail,tunicates,Miscellaneous_Invertebrates_w_spiny_brittle_stars,acid_weed,green_algae,agar_weed,miscellaneous_plants,sponges,club_tipped_anemone,colonial_sand_tube_worm,bryozoans,Southern_staghorn_bryozoan,aggregated_red_sea_cucumber,spiny_brittle_star,Miscellaneous_Invertebrates_wo_spiny_brittle_stars,island_kelpfish,California_brown_sea_hare,Coronado_urchin,blackeye_goby,gumboot_chiton,chestnut_cowrie,Southern_sea_palm,threaded_abalone,white_abalone,oar_weed,blue_banded_goby,California_spiny_lobster,ochre_sea_star,California_sea_palm,devil_weed,stalked_tunicate,California_hydrocoral,white_spotted_rose_anemone,wakame,blacksmith,black_surfperch,striped_surfperch,opaleye,garibaldi,senorita,kelp_bass,pile_perch,kelp_rockfish,blue_rockfish,olive_rockfish,California_sheephead_female,California_sheephead_male,rock_wrasse_female,rock_wrasse_male,wavy_turban_snail,warty_sea_cucumber,bat_star,giant_spined_sea_star,red_sea_urchin,purple_sea_urchin,rock_scallop,pink_abalone,green_abalone,red_abalone,Kellets_whelk,red_gorgonian,white_sea_urchin,giant_kelp,giant_keyhole_limpet,brown_gorgonian,sunflower_star,orange_puffball_sponge,red_turban_snail,California_golden_gorgonian,queen_tegula,Shannon_Index,Simpson_Index
12,AN,Anacapa Island,CC,Cathedral Cove,1999,Inside,TRUE,23.169999999999998,5.5,6.329999999999999,28.33,58.5,0,0,0.5,0,0.5,3.6700000000000004,20.330000000000002,0,0,0,14.17,0,0.16999999999999998,0.5,6.67,0.83,0,0,0,2166.6,13.799999999999999,416.6,250,0,333.4,83.4,0,0,833.4,0,13.799999999999999,0,0,0,0,0,0,0,66.60000000000001,3.4,0,13.4,43.4,3.4,23.4,0,0,20,30,6.6,0,6.6,3.4,575.501096856908,372.15217175650446,0.37654745821200225,0,1089.100018569112,75.61641703463515,19.316259668533938,2.741745574921221,0,0,0.47496726867324085,0.3864543239082916,0,16.336527135416667,0.49318918733999195,0,0,0,0.006843028421683021,0,0,1.6206599960782595,0.8795153825503262
12,AN,Anacapa Island,CC,Cathedral Cove,2000,Inside,TRUE,14.17,5.83,11,19.830000000000002,49.830000000000005,0,0,0.67,0.33,0.33,1.67,20.169999999999998,0,0,0,2.17,0.33,0,0.83,13.33,0.83,0,0,0,1250,27.799999999999997,416.6,333.4,0,916.6,0,0,0,5000,0,13.799999999999999,0,0,0,0,0,0,0,3.4,3.4,0,0,0,0,3.4,0,6.8,0,0,0,0,0,10,286.81574213288854,376.8542604971893,1.3662108811111082,0.7832752385313185,1383.1396372357108,82.8289615779332,18.08037714626848,1.7722468835991136,0,0,0.31120461890358664,0.3864543239082916,0,48.3097775671,0.49318918733999195,0,0,0.7488362773632291,0,0,0,1.9095669624608513,0.8872297119406324
12,AN,Anacapa Island,CC,Cathedral Cove,2001,Inside,TRUE,2.67,5.83,6.5,15,55.33,0,0,1.67,0.5,0.33,1,21.83,0,0,0,17,0.16999999999999998,0,0,3.83,0.5,0,0,0,3083.4,16.6,0,750,0,500,0,0,0,583.4,0,27.799999999999997,0,0,0,0,0,0,0,866.6,10,0,3.4,20,0,6.6,0,3.4,0,0,3.4,0,23.400000000000002,0,147.5699157022008,376.8542604971893,2.2304685801486426,0.9515563658825067,2245.1282389751054,109.96295263727875,36.850613312965436,0.5392146531032646,0,0,0.39308594378841377,0.9179567989506017,0,9.780381120806451,0.7956634904832874,0,0,0.303875590814064,0,0,0,1.7690521608562984,0.8739102939284842
12,AN,Anacapa Island,CC,Cathedral Cove,2002,Inside,TRUE,1.17,0,3,8.5,51.67,0,0,1.3299999999999998,0.83,0.33,3.17,15.329999999999998,0,0.16999999999999998,0,17.169999999999998,0.16999999999999998,0,0,5.67,0.33,0,0,0,2000,61.199999999999996,166.6,583.4,0,333.4,0,0,0,0,0,41.6,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,6.6,0,0,0,198.26249920839396,357.70254731079353,2.144639179102233,0.9515563658825067,926.258408642961,69.46595630565875,20.660694984930103,0,0,0,3.8847395835199694,0.3864543239082916,0,0.45694892512195123,0.3419520357683442,0,0,0,0,0,0,1.7995512325929959,0.861330352726905
12,AN,Anacapa Island,CC,Cathedral Cove,2003,Inside,TRUE,2,0.67,5.83,8.83,62.5,0,0,1.83,0,0,2.83,0,0.16999999999999998,2.17,0,3,3,0,0,10,1.5,0,0,9.17,1250,13.799999999999999,83.4,3083.4,0,166.6,83.4,0,0,166.6,0,36.2,0,0,0,0,0,0,0,56.599999999999994,10,0,0,23.400000000000002,0,3.4,0,10,0,16.6,3.4,0,0,0,139.97473780808244,242.74628568776978,3.1128041180048815,1.3148748142383146,1146.494823356407,51.3014927928197,4.754666573828256,0,0,0,0,0.5217458630099705,0,5.954595627931034,0.7684429074629816,0,0,0,0,0,0,1.9050907719810373,0.838203476471489
12,AN,Anacapa Island,CC,Cathedral Cove,2004,Inside,TRUE,10.67,8.83,1.67,10.83,31.169999999999998,0,0,0.83,0.33,0,0.5,0,0,0.83,0,7.670000000000001,0.33,0,0,7.829999999999999,0,0,0,7.000000000000001,1250,33.4,333.4,1750,0,416.6,166.6,0,0,750,0,30.599999999999998,0,0,0,0,0,0,0,340,53.4,0,36.6,10,173.4,3.4,3.4,3.4,0,13.2,0,0,3.4,0,296.09882311713255,223.59457250137405,0.28170556879955355,0.5966203957903407,1503.6878670007993,58.079380126770225,4.708629698210683,0,0,0,0,0.5217458630099705,0,30.256372143636366,4.09047286400847,0,0,0.7488362773632291,0,0,0,2.169244666421746,0.8726820469342175
12,AN,Anacapa Island,CC,Cathedral Cove,2005,Inside,TRUE,24.169999999999998,20.5,5.5,12.5,33.33,0,0,0.33,0.16999999999999998,0,3.6700000000000004,0,0.16999999999999998,0.5,0,0,0,0,0.16999999999999998,11.5,0.5,0,0,13.170000000000002,500,13.799999999999999,0,416.6,0,83.4,250,0,0,16583.4,0,13.799999999999999,0,0,0,0,0,0,0,840,0,0,6.6,16.6,3.4,3.4,0,0,0,0,0,0,0,0,186.8649109056653,424.7680303416656,0.8708186050332176,0,1348.3538198589167,19.711709999020396,5.421813753827946,0.5819419267669823,0,0,0,0,0,87.5064221592,3.636761409293527,0,0,0.151937795407032,0,0,0,1.704786805637155,0.8982783166078759
12,AN,Anacapa Island,CC,Cathedral Cove,2006,Inside,TRUE,11.17,5.33,11.83,10.17,38.17,0,0.16999999999999998,1,1.83,1,3.83,0,0,0.5,0,1.17,2.17,0.16999999999999998,0.16999999999999998,39.67,0.33,0,0,16.33,750,0,83.4,416.6,0,83.4,750,0,0,27416.6,0,36.2,0,0,0,0,0,0,0,213.4,26.6,0,0,6.6,10,10,3.4,0,0,0,6.6,0,0,3.4,347.8139724590638,376.8542604971893,0,0.18500647641256443,1429.1855418579946,23.851899471214693,3.9471345998328418,0,0,0,0.01877946921851583,0,0,31.909757898730152,2.3170496089404597,0,0,0.07038546405615051,0,0,0.02488737817784882,1.6562831443654424,0.8793244558159622
12,AN,Anacapa Island,CC,Cathedral Cove,2007,Inside,TRUE,7.33,33.33,22.5,30.5,28.999999999999996,0,0,0,3.3300000000000005,0.83,9.5,0,0.67,0.83,0,1.17,0.33,0.33,0,23.169999999999998,1.17,0,0,13.33,1166.6000000000001,0,0,500,0,166.6,83.4,0,0,50250,0,61.199999999999996,0,0,0,0,0,0,0,86.80000000000001,66.8,0,6.6,16.6,10,6.6,0,0,0,0,3.4,0,0,0,394.61249648721645,194.85550709561812,0,0,909.6753190082878,30.93150390982373,11.911882722658401,0,0,0,0.30299192094576577,0,0,30.69947463288,1.9852934782465546,0,0,0.08746665079473036,0,0,0.16424095089861504,1.125397311306892,0.9003443917914724
12,AN,Anacapa Island,CC,Cathedral Cove,2008,Inside,TRUE,1.67,22,5,17,12.67,0,0,0.67,4.17,0,7.829999999999999,0,0,0,0,0,0,0,0.67,28.67,0.67,0,0,9.67,1083.3999999999999,0,83.4,500,0,83.4,500,0,0,58166.600000000006,0,83.4,0,0,0,0,0,0,0,10,10,0,0,3.4,3.4,3.4,0,0,0,0,0,0,0,0,226.7007612576075,204.41986806265368,0,0.2827399501216077,1078.7199825633886,25.672886309663028,5.299462770507829,0,0,0,0,0,0,57.69652163378049,3.3601738121654177,0,0,0.21639710079829547,0,0,0,1.095865839441612,0.899950890063145
12,AN,Anacapa Island,CC,Cathedral Cove,2009,Inside,TRUE,1.17,14.17,15.83,15.329999999999998,15,0,0,0.16999999999999998,2.5,0.33,12.33,0,0,0.5,0,0,1.67,0,0,14.829999999999998,0.33,0,0,8,916.6,0,0,2166.6,0,83.4,833.2,0,0,63666.799999999996,0,30.599999999999998,0,250,0,0,0,0,0,23.400000000000002,40,0,0,3.4,3.4,13.4,30,6.6,0,0,26.8,0,16.6,6.6,73.0019300253801,300.2244164992817,0.0012739225911121994,0.16223832431601548,637.7491759537675,20.297992252677854,5.543443714653542,0.36680166680993115,0,0,0,0,0,42.721410969743594,0.13135497754334474,0,0.6215652561339232,0.45581338622109596,0,0,0,0.9804321314068377,0.9007181166936454
12,AN,Anacapa Island,CC,Cathedral Cove,2010,Inside,TRUE,2.5,18.5,17.5,25.5,24,0,0,0.16999999999999998,8,0.67,13.33,0,0,0,0,0.16999999999999998,2.17,0,5.67,25.330000000000002,0,0,0.33,15.67,333.4,0,0,333.4,0,166.6,750,0,0,59833.4,0,50,0,166.6,0,0,0,0,0,103.4,10,0,0,10,0,10,0,0,36.6,6.8,30,3.4,6.6,3.4,30.623400623835945,357.70254731079353,0,0.9515563658825067,1104.1840960043455,45.449955255720866,2.605303787560719,0.5525805701591651,0,0,0.6328812523796932,0,0,55.43199973884892,0,0,0,0.9007740727702611,0,0,0,0.9875516996308584,0.9087802796015065
12,AN,Anacapa Island,CC,Cathedral Cove,2011,Inside,TRUE,3,19,30.669999999999998,20.169999999999998,6,0,0,0.33,3.83,0,15.5,0,0.16999999999999998,0.33,0,0,0,0,3.83,25,1,0,0,15,0,0,0,250,0,83.4,666.6,0,0,84250,0,116.6,0,83.4,0,0,0,0,0,636.6,0,0,103.4,10,70,16.6,3.4,13.4,3.4,46.6,30,3.4,0,0,25.378961291423142,281.07270331288595,0,0.8029905882133842,1485.996131403375,82.25609125902037,4.406064148743366,0.6653838624279473,0,0,0,0,0,65.21688090447155,0,0,0,0.45581338622109596,0,0,0,0.9925629846952426,0.8985879849620347
12,AN,Anacapa Island,CC,Cathedral Cove,2012,Inside,TRUE,2.17,14.67,10.17,14.829999999999998,32,0.16999999999999998,0,0.16999999999999998,9.5,0.67,2.5,0,0.16999999999999998,1.17,0,0,1.83,0.16999999999999998,0,6.67,1.3299999999999998,0,0,5,0,0,0,1750,0,166.6,750,0,0,108416.6,0,36.2,0,0,0,0,0,0,0,26.599999999999998,16.6,0,3.4,13.4,0,3.4,3.4,6.8,53.400000000000006,0,16.6,0,10,0,95.07947604010258,357.70254731079353,0.006127901197693381,0.7268113635157741,1282.6514585477678,48.850743471680815,5.721670759056298,1.7732685690884187,0,0,0,0.02451530708581079,0,45.72869050961538,1.6313892730796238,0,0,0.5237881143126927,0,0,0.029342798840984816,0.7181245849869792,0.8823886506309251
12,AN,Anacapa Island,CC,Cathedral Cove,2013,Inside,TRUE,0.5,9.67,19.830000000000002,19.830000000000002,11.5,0,0,0,6.329999999999999,1.3299999999999998,12.83,0,0,0.33,0,0,0.67,0.16999999999999998,0,35,1.83,0,0,29.330000000000002,0,0,0,1166.6000000000001,0,0,500,0,0,74166.6,0,75,0,0,0,0,0,0,0,256.6,13.4,0,26.599999999999998,10,13.4,13.2,0,3.4,123.39999999999999,30,3.4,3.4,0,0,68.06902674868445,233.1589334684096,9.459759623031346e-4,0.030622986710718385,998.7951378407162,78.33934485204499,5.0782992963868265,1.5772455243946342,0,0.029206546113305438,0,0,0.20898332455891538,39.6479165362605,0.07073730249296654,0,0,0.5094775180776467,0,0,0,0.8341063002990292,0.9033073943813071
12,AN,Anacapa Island,CC,Cathedral Cove,2014,Inside,TRUE,3,13,24.5,23.830000000000002,8.33,0.16999999999999998,0,0.16999999999999998,2.67,1,6.83,0,0.5,0.16999999999999998,0.16999999999999998,0.33,1.3299999999999998,0.16999999999999998,0.33,18.17,0.83,0,0,12.17,83.4,16.6,0,750,0,83.4,3250,0,0,87083.20000000001,0,36.2,0,0,620,0,0,0,0,0,6.6,0,0,3.4,0,3.4,0,6.6,0,3.4,6.6,3.4,0,0,11.66616011453912,338.5508341243978,7.096609083905539e-4,0.08611518426351054,1100.0699020867078,45.917920545463055,5.66818463384141,1.709325540519802,0,0,0,0.3864543239082916,0,58.00982456346667,0.3419520357683442,0,0,0.613508722094692,0,0,0.046922037115177076,0.8695859895246707,0.9078907216693395
12,AN,Anacapa Island,CC,Cathedral Cove,2015,Inside,TRUE,21.67,15.5,31.5,36.67,17.330000000000002,0,0,0,4,1.83,4.67,0,0,0.67,0.33,0,0.33,0,0,10,0.16999999999999998,0,0,3.6700000000000004,0,25,83.4,333.4,0,0,4666.6,0,0,32250,0,105.6,0,83.4,11760,0,0,0,0,0,30,0,0,6.8,0,20,0,3.4,0,0,6.6,0,0,0,49.664068095643685,214.00722028201386,0,0,470.07236611895985,13.839491135875564,4.470904338492511,1.7460029370770043,0,0,0.010127332511676109,0,0,36.414383901499995,0.027550244309772324,0,0,0.010336406351528184,0,0,0.05362344950699406,1.5627062871720514,0.9081933194092594
12,AN,Anacapa Island,CC,Cathedral Cove,2016,Inside,TRUE,13.669999999999998,11.67,18.67,11.5,8.83,0,0,0.33,2,0.33,9,0,0.33,0,1.3299999999999998,0.16999999999999998,0.16999999999999998,0,0,34.33,0.16999999999999998,0,0,1.5,500,22.2,583.4,0,0,0,5500,0,0,7916.6,83.4,83.4,0,0,10540,0,0,0,0,613.4,6.8,0,10,16.6,43.4,170,0,0,0,0,60,0,100,3.4,25.583220584283698,242.74628568776978,0,0,53.86905118063595,0.2891909544966852,2.567155572150535,0.7040346017868071,0,0,0.10975667657355717,0.01059016336569332,0,49.605006741487344,0,0,0,0.006699738924955878,0,0,0,1.8775150176443787,0.9001011419348015
12,AN,Anacapa Island,CC,Cathedral Cove,2017,Inside,TRUE,14.000000000000002,11.83,17.83,19.5,24.83,1.17,0,0.5,1.83,1.5,21,0,0.83,0.16999999999999998,0,0,0.5,0,0,20.5,1.3299999999999998,0,0,5.67,1333.3999999999999,11.2,166.6,0,0,83.4,1333.2,0,0,121666.79999999999,0,105.6,0,0,12450,0,0,0,0,30,3.4,0,10,33.400000000000006,0,20,0,3.4,0,0,10,3.4,16.6,10,38.14244352075062,127.79002406474606,0,0.19469362242368235,6.161466908772043,1.2363306702563637,2.80731238418595,2.111556670467437,0.4505086502055,0,0.3625829889199036,0.009209258264290376,0,82.81248601913043,0,0,0,0.0018961365909674435,0,0,0,0.7132649654471818,0.903407831465904
12,AN,Anacapa Island,CC,Cathedral Cove,2018,Inside,TRUE,5,8,21,14.000000000000002,12,0,0,0.5,4.67,0.83,24.83,0,0,0,1.17,0,0.16999999999999998,0,0.33,40.33,3.17,0,0,5.83,1833.3999999999999,2.8,166.6,0,0,0,1166.6,0,0,13916.8,0,277.8,0,0,10620,0,0,0,0,403.4,0,0,6.6,23.4,0,23.4,0,0,0,0,16.6,3.4,20,3.4,58.6184186777938,175.68080265689775,9.411053909329518e-4,0.053353377661707474,61.31182340422854,0.8365762581024908,3.813626627507097,0.8529819818560196,2.1898960447238065,0,0.4750922641876637,0.015816924636838182,9.139924608898853e-4,52.14855693038216,0,0,0,0.03818910927390412,0,0,0,1.7820593678388936,0.8911527718684056
12,AN,Anacapa Island,CC,Cathedral Cove,2019,Inside,TRUE,20.830000000000002,17.169999999999998,29.5,43.5,23.669999999999998,0,0,0.16999999999999998,2.83,1.3299999999999998,16.669999999999998,0,0,0.67,2.67,0,0.33,0,0.33,30.669999999999998,1.3299999999999998,0,0,3.3300000000000005,750,0,416.6,0,0,0,1250,0,0,21000,0,272.2,0,0,26710,0,0,0,0,0,3.4,0,3.4,16.6,0,20,0,0,0,0,6.6,0,13.4,0,60.54359278949449,194.85550709561812,0.0015354819791611636,0.10340385193053511,29.547946272295963,1.6726201221606105,4.251276724609262,1.822684680083478,4.201596458284927,0,0.12843456163957484,0.023837409676377815,0.0022282288551092318,24.126031483783784,0,0,0,0.0072651737400959236,0,0,0.01403554139207809,1.3170198059278464,0.9118518151490457
13,AN,Anacapa Island,LC,Landing Cove,1982,Inside,TRUE,5.2,3,17.8,18.2,34.2,0.8,0.6,1.7999999999999998,0,1.4000000000000001,7.8,0,0,0,11.600000000000001,0,0,3.8,0.2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.76208413784276,173.77252871395552,0,0,311.55085512393373,63.42573919269951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4749089972862874,0.8458596242259335
13,AN,Anacapa Island,LC,Landing Cove,1983,Inside,TRUE,50.24999999999999,2,34.75,17.75,30,1,0,1,0.25,0.25,0,4.75,0,0,16.5,0,0,1.7500000000000002,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.054579483414578,168.02471563280437,0,1.397253698889874,361.957902543332,64.4489620330406,57.043659755090744,15.739836621085825,0,0,1.545273158239195,0,0,42.05503675269355,15.854562725545925,0,0,0,0,0,0,1.8053236381703168,0.8661418746696761
13,AN,Anacapa Island,LC,Landing Cove,1984,Inside,TRUE,20.200000000000003,0.2,26.8,22.2,48.6,1.6,0.4,1.4000000000000001,0,2.6,0,12.4,0,0,7.8,0,0,2,0,0,0.2,0,0,0,0,5,0,0,0,100,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.63429563950645,58.816267090931824,0.27670868928742914,0,357.305230638274,61.25599589659456,24.394565305943505,4.940818380314629,0,0,1.10662320349905,0,0,31.456361139356435,9.64303685742468,0,0,0,0,0,0,1.5674215595105594,0.8484532544378698
13,AN,Anacapa Island,LC,Landing Cove,1985,Inside,TRUE,2.6,5.2,9.8,23.7,62.6,0.6,0.1,2.6,0.3,2.3,0.8999999999999999,4,0,0.6,8,1.3,1.7000000000000002,1.2,0.2,3,2.1,0,0,0,600,19.400000000000002,0,0,0,50,0,0,0,0,450,13.799999999999999,0,0,0,0,0,0,0,496.59999999999997,36.6,0,16.6,33.4,3.4,23.400000000000002,0,0,0,0,0,26.599999999999998,0,0,80.87075026620735,6.8275640550691445,0,0,655.8560145525955,9.184140029469429,42.5669407283019,15.15913362099353,0,0,1.2289397390092713,0.7923289412133283,0,49.91453670399999,10.38431022290988,0.1425204645485239,0,1.2046496635843251,0,0,0,1.7851090871120545,0.8547990609356769
13,AN,Anacapa Island,LC,Landing Cove,1986,Inside,TRUE,6.2,0.1,30.599999999999998,19.8,33.1,0.6,0.1,1.2,0.1,1.6,1.2,4.3999999999999995,0,0.3,0.3,0.1,4.7,1.0999999999999999,0,8.7,4.9,0,0,0,400,0,0,0,0,50,0,0,0,0,250,41.6,0,0,0,0,0,0,0,349.99999999999994,23.4,0,3.4,26.599999999999998,0,13.4,0,0,0,0,6.6,3.4,0,0,123.9284956320214,129.48684614212485,0,0,687.2405030745256,19.845837037602656,39.92434044414951,9.971581240877686,0,0,0.9069644280630618,0.5217458630099705,0,38.98513513375,21.89735974573775,0,0,0.45581338622109596,0,0,0,1.9337071097981562,0.8704582349371797
13,AN,Anacapa Island,LC,Landing Cove,1987,Inside,TRUE,10.6,3.5999999999999996,9.9,23.5,42.3,0,0.1,2.1,0.1,0.7000000000000001,1.7000000000000002,9.1,0,0.2,15.299999999999999,0.1,1.6,0.6,0,7.7,3.1,0,0,0,250,22.2,0,200,0,250,0,0,0,0,100,41.6,0,0,0,0,0,0,0,2756.6,0,0,10,40,30,70,0,0,0,0,6.6,0,0,0,128.01144005431792,46.53995077539557,0.017902185510840513,0.05901431719994804,988.2779910631565,33.648022418191644,78.68334308410994,3.386816201727061,0,0,0.24138239682856583,0,0,74.8590890565,11.382340341295357,0,0,0.004556275331707138,0,0,0,1.9033714137959932,0.8687364136605817
13,AN,Anacapa Island,LC,Landing Cove,1988,Inside,TRUE,6,4.1000000000000005,12.7,22.2,47.3,0,0.6,5.5,0.1,1.7999999999999998,3.1,13.3,0,0.5,0,0,2.6,3.2,0.6,6.9,3.1,0,0,0,50,5.6,0,3000,0,250,0,0,0,0,350,36.2,0,0,0,0,0,2.8,0,873.4,13.4,0,93.39999999999999,33.4,53.400000000000006,23.400000000000002,0,0,0,0,23.400000000000002,3.4,0,0,228.80548973745925,150.0563078696143,0,0,721.6031441051873,73.33414622381837,46.04628612874099,26.58261193507164,0,0,0.756826581321588,0.3864543239082916,0,12.754147498499998,10.718516617571257,0,0,0.19129774831299123,0,0,0,1.9228534046374792,0.8842027232647965
13,AN,Anacapa Island,LC,Landing Cove,1989,Inside,TRUE,2.3,1.0999999999999999,13.100000000000001,24.4,48.1,0.2,0,1.9,0.3,3.4000000000000004,5.800000000000001,13.900000000000002,0.2,0.7000000000000001,14.899999999999999,0,2,6,1.7999999999999998,11.200000000000001,5.6000000000000005,0,0,0,0,22.2,0,2500,0,100,0,0,0,0,150,44.4,0,0,0,0,0,0,0,130,10,0,10,33.4,3.4,10,0,0,0,0,16.6,6.6,0,0,101.3298266936473,139.5322670805802,3.2736013502028354e-4,1.397253698889874,770.4751276881825,52.63884849693379,138.45072678641148,20.657911697715473,0,0,0.8961222642619602,0,0,23.782517932783016,7.581147580153917,0,0.6215652561339232,0.45581338622109596,0,0,0,1.9155256383129968,0.89523503275106
13,AN,Anacapa Island,LC,Landing Cove,1990,Inside,TRUE,3,5.1,22.5,30.5,41.699999999999996,0.5,0.2,1.7999999999999998,0.6,3,1.5,18,0,9.3,20.8,0.8999999999999999,6.800000000000001,3.9,0,12.7,7.199999999999999,0,0,0,150,8.4,0,700,0,100,0,0,0,0,300,22.2,0,0,0,150,0,0,0,170,10,0,13.4,33.4,6.6,26.599999999999998,0,3.4,0,13.2,6.6,3.4,0,0,103.73322872287831,142.75093990693327,0.004188575407560633,1.397253698889874,371.6022807371331,12.272418522756475,103.4811726398992,15.857768920905679,0,1.2859759991136759,0,0.5217458630099705,0,29.633628608252423,2.885351723713722,0,0,0.151937795407032,0,0,0,2.16071685041155,0.897755652658019
13,AN,Anacapa Island,LC,Landing Cove,1991,Inside,TRUE,2.1,5.3,12.5,21.4,35.4,0.4,0,2.5,0,1.5,2,12.7,0,1.6,17.9,1.6,7.8,2,0,11.600000000000001,3.2,0,0,0,300,8.4,0,750,0,150,0,0,0,0,0,36.2,0,0,0,0,0,0,0,366.79999999999995,13.4,0,33.4,36.6,3.4,36.6,0,0,0,3.4,13.4,0,0,0,4.924843905609349,35.82501476632707,0,0,1007.8788725782529,85.30579007809322,64.03790370609465,16.467554659756622,0,0,0.39308594378841377,0.5217458630099705,0,35.15785010272277,1.5410465946578369,0,0,0.303875590814064,0,0,0,1.4429641369479316,0.8893699718379688
13,AN,Anacapa Island,LC,Landing Cove,1992,Inside,TRUE,6.9,11.4,0.6,29.799999999999997,56.99999999999999,0.1,0.1,0.7000000000000001,0.2,1.7999999999999998,0.1,13.4,0,0,27.900000000000002,0,8.4,2.5,0.6,5,2.7,0,0,0,550,16.6,0,550,0,100,0,0,0,0,50,44.4,0,0,0,0,0,2.8,0,2806.8,13.2,0,6.6,16.8,73.19999999999999,16.6,0,0,0,0,3.4,0,0,0,36.02208722928854,116.29439790244369,0,0,360.1476208987239,76.80170739572262,88.0150032091257,19.591526138639484,0.9250668231417393,0,0,1.0532483380522806,0.27857711594366885,13.449614855769232,1.3898094430861891,0,0,0.303875590814064,0,0,0,1.9724894202853713,0.8789497591545536
13,AN,Anacapa Island,LC,Landing Cove,1993,Inside,TRUE,7.9,13.8,23.799999999999997,26.900000000000002,36.8,0.8999999999999999,0.1,2.5,0.3,0.4,0.8,7.6,0.4,2.1,25.5,1.7000000000000002,2.4,1.4000000000000001,0,2.9000000000000004,2.8000000000000003,0,0,0,400,5.6,0,350,0,250,0,0,0,0,0,27.799999999999997,0,0,0,0,0,0,0,653.4,0,0,6.6,20,29.999999999999996,36.6,0,0,0,0,43.4,0,33.4,0,68.90100779402276,70.31189325323419,0,0,805.7114965458827,85.10135849850806,70.34609774639804,22.003783464769523,0,0,0.39308594378841377,1.0532483380522806,0,12.824099719463085,0.7956634904832874,0.1425204645485239,0.6215652561339232,0.303875590814064,0,0.4463915843694751,0,1.7777709113867268,0.915397335182266
13,AN,Anacapa Island,LC,Landing Cove,1994,Inside,TRUE,8.5,9.2,16.900000000000002,25.6,51.4,0.3,0,1.6,0.4,1,3.4000000000000004,6.800000000000001,0.4,1.4000000000000001,18.7,0.8,1.7999999999999998,3.2,0.1,10.2,3.4000000000000004,0,0,0,300,2.8,0,300,0,50,0,0,0,0,0,27.799999999999997,0,0,0,0,0,0,0,386.6,3.4,0,10,13.4,36.6,20,0,0,0,0,0,0,3.4,3.4,90.10110097697614,64.56408017208301,0.007216420265185913,0,1164.5673074761332,44.430146412180655,45.790560819761694,13.180722907024316,0,0,0.31120461890358664,0.9179567989506017,0,25.82813605607476,0.6444263389116396,0,0,0.303875590814064,0,0.7665262624834555,0,1.6586339406060089,0.9069167553292102
13,AN,Anacapa Island,LC,Landing Cove,1995,Inside,TRUE,4.6,5.5,10.7,19.5,37,0.5,0.1,1.7000000000000002,0.2,1,3.6999999999999997,15.9,0,1.5,22.900000000000002,0.6,2.4,1.9,1.7000000000000002,13.700000000000001,0.8999999999999999,0,0,0,1000,13.799999999999999,0,400,0,250,0,0,0,0,0,19.400000000000002,0,0,0,0,0,0,0,143.4,13.4,0,43.4,20,6.6,6.6,0,6.6,0,0,10,0,0,0,134.38998100879488,133.53783714589724,0.786236918915035,0,976.2253845981437,83.53563287564047,78.22208298365545,4.405965239839053,0.3589698390368008,0,0,0.9179567989506017,0,18.455153941,1.5410465946578369,0,0,0,0,0,0,1.7866232905205417,0.9071643401581159
13,AN,Anacapa Island,LC,Landing Cove,1996,Inside,TRUE,9.83,4.17,12.17,12.5,35.83,0.16999999999999998,0,1.5,0,1,5.5,14.499999999999998,0,0.67,20.669999999999998,3.5000000000000004,3.83,3.3300000000000005,0,12.5,1.83,0,0,0,583.4,8.4,0,1333.3999999999999,0,0,2583.2000000000003,0,0,14500,0,5.6,0,0,0,0,0,0,0,153.4,13.4,0,26.599999999999998,13.4,53.4,6.6,0,6.6,0,0,3.4,0,0,0,91.99956573283515,185.26815487625794,1.7207116920520644,0.9515563658825067,1571.491939352535,86.25338013530633,25.46989175625614,15.412994010097322,0,0,0.39308594378841377,0.3864543239082916,0,24.143288836605507,1.3898094430861891,0,0,0.151937795407032,0,0,0,1.850382212998035,0.900957573903443
