SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,Count,Mean_Biomass,ReserveStatus,Reference
21,SM,San Miguel Island,MM,Miracle Mile,2012,2012-07-01,Scorpaenichthys marmoratus,cabezon,1,2205.7537063639656,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2013,2013-07-01,Scorpaenichthys marmoratus,cabezon,1.5,10330.137406005548,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2014,2014-07-01,Scorpaenichthys marmoratus,cabezon,1.75,3660.3366770088332,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2015,2015-07-01,Scorpaenichthys marmoratus,cabezon,1,3722.902422178377,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2016,2016-07-01,Scorpaenichthys marmoratus,cabezon,4,3343.5464830190517,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2017,2017-07-01,Scorpaenichthys marmoratus,cabezon,1,9331.955222891087,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2018,2018-07-01,Scorpaenichthys marmoratus,cabezon,2,1479.5565640979385,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2019,2019-07-01,Scorpaenichthys marmoratus,cabezon,1,1064.1862273739648,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2004,2004-07-01,Sebastes atrovirens,kelp rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2005,2005-07-01,Sebastes atrovirens,kelp rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2006,2006-07-01,Sebastes atrovirens,kelp rockfish,22,4409.736618416726,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2007,2007-07-01,Sebastes atrovirens,kelp rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2008,2008-07-01,Sebastes atrovirens,kelp rockfish,13.666666666666666,2235.5597664106185,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2009,2009-07-01,Sebastes atrovirens,kelp rockfish,30.25,2281.630300174198,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2010,2010-07-01,Sebastes atrovirens,kelp rockfish,8,3128.7286890191754,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2011,2011-07-01,Sebastes atrovirens,kelp rockfish,15.333333333333334,7675.5215478136115,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2012,2012-07-01,Sebastes atrovirens,kelp rockfish,16,12349.729308272603,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2013,2013-07-01,Sebastes atrovirens,kelp rockfish,30.75,18666.673741229908,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2014,2014-07-01,Sebastes atrovirens,kelp rockfish,16.5,9065.109644099064,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2015,2015-07-01,Sebastes atrovirens,kelp rockfish,16.75,9003.386359211141,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2016,2016-07-01,Sebastes atrovirens,kelp rockfish,14.2,8586.91873882352,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2017,2017-07-01,Sebastes atrovirens,kelp rockfish,40.25,23530.462552694382,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2018,2018-07-01,Sebastes atrovirens,kelp rockfish,20.75,9629.376899934705,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2019,2019-07-01,Sebastes atrovirens,kelp rockfish,5.333333333333333,2620.596332453836,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2004,2004-07-01,Sebastes chrysomelas,black and yellow rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2005,2005-07-01,Sebastes chrysomelas,black and yellow rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2006,2006-07-01,Sebastes chrysomelas,black and yellow rockfish,4.75,1638.8555935564657,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2007,2007-07-01,Sebastes chrysomelas,black and yellow rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2008,2008-07-01,Sebastes chrysomelas,black and yellow rockfish,1.5,517.5333453336208,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2009,2009-07-01,Sebastes chrysomelas,black and yellow rockfish,3.5,129.23120830971408,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2010,2010-07-01,Sebastes chrysomelas,black and yellow rockfish,5,1068.1263514382433,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2011,2011-07-01,Sebastes chrysomelas,black and yellow rockfish,2.8,1078.745812817819,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2012,2012-07-01,Sebastes chrysomelas,black and yellow rockfish,3.6666666666666665,1341.7984671811446,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2013,2013-07-01,Sebastes chrysomelas,black and yellow rockfish,5.75,1728.0785891139346,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2014,2014-07-01,Sebastes chrysomelas,black and yellow rockfish,4.5,1705.1507988676005,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2015,2015-07-01,Sebastes chrysomelas,black and yellow rockfish,2.3333333333333335,391.92708948910087,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2016,2016-07-01,Sebastes chrysomelas,black and yellow rockfish,6,1606.674315263445,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2017,2017-07-01,Sebastes chrysomelas,black and yellow rockfish,7,2776.592773191411,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2018,2018-07-01,Sebastes chrysomelas,black and yellow rockfish,6,758.9610518979282,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2019,2019-07-01,Sebastes chrysomelas,black and yellow rockfish,4.333333333333333,1240.5169136788766,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2004,2004-07-01,Sebastes mystinus,blue rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2005,2005-07-01,Sebastes mystinus,blue rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2006,2006-07-01,Sebastes mystinus,blue rockfish,10.5,2837.1514475450535,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2007,2007-07-01,Sebastes mystinus,blue rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2008,2008-07-01,Sebastes mystinus,blue rockfish,12.666666666666666,1380.6563759181663,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2009,2009-07-01,Sebastes mystinus,blue rockfish,10.75,1149.1925333126685,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2010,2010-07-01,Sebastes mystinus,blue rockfish,47.8,3818.300979290058,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2011,2011-07-01,Sebastes mystinus,blue rockfish,15.333333333333334,2662.3126381267716,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2012,2012-07-01,Sebastes mystinus,blue rockfish,16.333333333333332,6439.379225505355,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2013,2013-07-01,Sebastes mystinus,blue rockfish,558,8369.374710897942,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2014,2014-07-01,Sebastes mystinus,blue rockfish,223.25,16830.29979181909,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2015,2015-07-01,Sebastes mystinus,blue rockfish,215.5,43235.87413019554,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2016,2016-07-01,Sebastes mystinus,blue rockfish,406.6,8049.93089847281,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2017,2017-07-01,Sebastes mystinus,blue rockfish,177.5,34202.53104453883,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2018,2018-07-01,Sebastes mystinus,blue rockfish,116.75,21972.840253361228,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2019,2019-07-01,Sebastes mystinus,blue rockfish,113.66666666666667,17051.085842537163,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2004,2004-07-01,Sebastes serranoides,olive rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2005,2005-07-01,Sebastes serranoides,olive rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2006,2006-07-01,Sebastes serranoides,olive rockfish,6.25,3594.1012202430643,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2007,2007-07-01,Sebastes serranoides,olive rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2008,2008-07-01,Sebastes serranoides,olive rockfish,1,596.2552470303845,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2009,2009-07-01,Sebastes serranoides,olive rockfish,1,1553.3192123990982,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2010,2010-07-01,Sebastes serranoides,olive rockfish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2011,2011-07-01,Sebastes serranoides,olive rockfish,2,853.011278516196,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2012,2012-07-01,Sebastes serranoides,olive rockfish,1,208.9148091204949,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2013,2013-07-01,Sebastes serranoides,olive rockfish,1,983.2163594612036,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2014,2014-07-01,Sebastes serranoides,olive rockfish,5.25,3212.2565064615924,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2015,2015-07-01,Sebastes serranoides,olive rockfish,5.25,1464.1866099812557,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2016,2016-07-01,Sebastes serranoides,olive rockfish,1.2,799.6485998158378,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2017,2017-07-01,Sebastes serranoides,olive rockfish,3.25,3140.2048883038483,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2018,2018-07-01,Sebastes serranoides,olive rockfish,5.5,1353.2650219387663,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2019,2019-07-01,Sebastes serranoides,olive rockfish,2.3333333333333335,1168.0048183695185,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2004,2004-07-01,Sebastes serriceps,treefish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2005,2005-07-01,Sebastes serriceps,treefish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2006,2006-07-01,Sebastes serriceps,treefish,1,478.31312590081416,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2007,2007-07-01,Sebastes serriceps,treefish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2008,2008-07-01,Sebastes serriceps,treefish,1,219.58946390525165,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2009,2009-07-01,Sebastes serriceps,treefish,2,30.00996558920555,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2010,2010-07-01,Sebastes serriceps,treefish,1,11.243592383021575,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2011,2011-07-01,Sebastes serriceps,treefish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2012,2012-07-01,Sebastes serriceps,treefish,0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2013,2013-07-01,Sebastes serriceps,treefish,1,667.8354744793911,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2014,2014-07-01,Sebastes serriceps,treefish,1,359.88172463673806,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2015,2015-07-01,Sebastes serriceps,treefish,1,5.6217961915107875,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2016,2016-07-01,Sebastes serriceps,treefish,1,667.8354744793911,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2017,2017-07-01,Sebastes serriceps,treefish,1.25,406.0482727780837,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2018,2018-07-01,Sebastes serriceps,treefish,1,1408.002802239825,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2019,2019-07-01,Sebastes serriceps,treefish,1,1211.6092891675444,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2004,2004-07-01,Semicossyphus pulcher,"California sheephead, female",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2005,2005-07-01,Semicossyphus pulcher,"California sheephead, female",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2006,2006-07-01,Semicossyphus pulcher,"California sheephead, female",1,3079.4262451186223,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2007,2007-07-01,Semicossyphus pulcher,"California sheephead, female",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2008,2008-07-01,Semicossyphus pulcher,"California sheephead, female",1,929.439269734152,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2009,2009-07-01,Semicossyphus pulcher,"California sheephead, female",1,860.1162388518413,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2010,2010-07-01,Semicossyphus pulcher,"California sheephead, female",1.6,3306.957734030139,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2011,2011-07-01,Semicossyphus pulcher,"California sheephead, female",1.1666666666666667,1331.2555426644792,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2012,2012-07-01,Semicossyphus pulcher,"California sheephead, female",1,1519.3208874719037,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2013,2013-07-01,Semicossyphus pulcher,"California sheephead, female",1,2722.451861364574,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2014,2014-07-01,Semicossyphus pulcher,"California sheephead, female",1,2722.451861364574,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2015,2015-07-01,Semicossyphus pulcher,"California sheephead, female",7.75,3961.1650974830677,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2016,2016-07-01,Semicossyphus pulcher,"California sheephead, female",11,4500.0342464509185,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2017,2017-07-01,Semicossyphus pulcher,"California sheephead, female",14.5,8949.108137026462,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2018,2018-07-01,Semicossyphus pulcher,"California sheephead, female",5.25,3618.2839334265645,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2019,2019-07-01,Semicossyphus pulcher,"California sheephead, female",9.666666666666666,4014.7083813345303,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2004,2004-07-01,Semicossyphus pulcher,"California sheephead, male",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2005,2005-07-01,Semicossyphus pulcher,"California sheephead, male",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2006,2006-07-01,Semicossyphus pulcher,"California sheephead, male",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2007,2007-07-01,Semicossyphus pulcher,"California sheephead, male",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2008,2008-07-01,Semicossyphus pulcher,"California sheephead, male",1,4241.772748836478,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2009,2009-07-01,Semicossyphus pulcher,"California sheephead, male",1,929.439269734152,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2010,2010-07-01,Semicossyphus pulcher,"California sheephead, male",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2011,2011-07-01,Semicossyphus pulcher,"California sheephead, male",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2012,2012-07-01,Semicossyphus pulcher,"California sheephead, male",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2013,2013-07-01,Semicossyphus pulcher,"California sheephead, male",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2014,2014-07-01,Semicossyphus pulcher,"California sheephead, male",1,6706.178116786439,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2015,2015-07-01,Semicossyphus pulcher,"California sheephead, male",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2016,2016-07-01,Semicossyphus pulcher,"California sheephead, male",0,0,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2017,2017-07-01,Semicossyphus pulcher,"California sheephead, male",1,3744.2219746885467,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2018,2018-07-01,Semicossyphus pulcher,"California sheephead, male",1,3744.2219746885467,Outside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2019,2019-07-01,Semicossyphus pulcher,"California sheephead, male",1,6467.452660751217,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2004,2004-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2005,2005-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2006,2006-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2007,2007-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2008,2008-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2009,2009-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2010,2010-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2011,2011-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2012,2012-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2013,2013-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2014,2014-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2015,2015-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2016,2016-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2017,2017-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2018,2018-07-01,Caulolatilus princeps,ocean whitefish,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2019,2019-07-01,Caulolatilus princeps,ocean whitefish,3,549.624023405425,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2004,2004-07-01,Chromis punctipinnis,blacksmith,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2005,2005-07-01,Chromis punctipinnis,blacksmith,11.25,6276.990999611042,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2006,2006-07-01,Chromis punctipinnis,blacksmith,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2007,2007-07-01,Chromis punctipinnis,blacksmith,8,477.6686769732036,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2008,2008-07-01,Chromis punctipinnis,blacksmith,1.6666666666666667,6077.264641084159,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2009,2009-07-01,Chromis punctipinnis,blacksmith,24,1299.179648573637,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2010,2010-07-01,Chromis punctipinnis,blacksmith,2.5,31.404687436359644,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2011,2011-07-01,Chromis punctipinnis,blacksmith,8.25,2196.7076277559368,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2012,2012-07-01,Chromis punctipinnis,blacksmith,1,99.93689604412592,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2013,2013-07-01,Chromis punctipinnis,blacksmith,37,10112.21448785963,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2014,2014-07-01,Chromis punctipinnis,blacksmith,1,343.91292409138214,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2015,2015-07-01,Chromis punctipinnis,blacksmith,71.33333333333333,3508.7883082981834,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2016,2016-07-01,Chromis punctipinnis,blacksmith,34,1468.6032921316591,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2017,2017-07-01,Chromis punctipinnis,blacksmith,203,9430.304297202794,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2018,2018-07-01,Chromis punctipinnis,blacksmith,389.5,82679.73421149104,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2019,2019-07-01,Chromis punctipinnis,blacksmith,313.3333333333333,11212.692044577565,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2004,2004-07-01,Embiotoca jacksoni,black surfperch,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2005,2005-07-01,Embiotoca jacksoni,black surfperch,6.5,1620.8758980576254,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2006,2006-07-01,Embiotoca jacksoni,black surfperch,7,1703.5850871846196,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2007,2007-07-01,Embiotoca jacksoni,black surfperch,4.5,1368.746977805779,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2008,2008-07-01,Embiotoca jacksoni,black surfperch,2.6666666666666665,1789.516154193139,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2009,2009-07-01,Embiotoca jacksoni,black surfperch,4.25,1046.6157992729095,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2010,2010-07-01,Embiotoca jacksoni,black surfperch,12,3160.9593942487513,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2011,2011-07-01,Embiotoca jacksoni,black surfperch,7.25,5941.603294934654,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2012,2012-07-01,Embiotoca jacksoni,black surfperch,3.75,2332.9273828242303,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2013,2013-07-01,Embiotoca jacksoni,black surfperch,3.8,1729.032871959158,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2014,2014-07-01,Embiotoca jacksoni,black surfperch,3.6666666666666665,853.5972054971227,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2015,2015-07-01,Embiotoca jacksoni,black surfperch,1.6666666666666667,204.99063395632325,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2016,2016-07-01,Embiotoca jacksoni,black surfperch,8,285.3568690980886,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2017,2017-07-01,Embiotoca jacksoni,black surfperch,6.333333333333333,2.3030961578195197,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2018,2018-07-01,Embiotoca jacksoni,black surfperch,5.5,289.0107780796141,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2019,2019-07-01,Embiotoca jacksoni,black surfperch,15.333333333333334,774.099107914296,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2004,2004-07-01,Embiotoca lateralis,striped surfperch,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2005,2005-07-01,Embiotoca lateralis,striped surfperch,19.75,3896.77291243425,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2006,2006-07-01,Embiotoca lateralis,striped surfperch,31.25,6165.779924737738,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2007,2007-07-01,Embiotoca lateralis,striped surfperch,4,590.4240271399152,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2008,2008-07-01,Embiotoca lateralis,striped surfperch,10.666666666666666,1728.5155046308287,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2009,2009-07-01,Embiotoca lateralis,striped surfperch,24.25,1880.5792256543496,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2010,2010-07-01,Embiotoca lateralis,striped surfperch,24.5,2101.545062537643,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2011,2011-07-01,Embiotoca lateralis,striped surfperch,28.25,5602.829531948926,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2012,2012-07-01,Embiotoca lateralis,striped surfperch,15,6605.401389434568,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2013,2013-07-01,Embiotoca lateralis,striped surfperch,35.6,9752.554315676234,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2014,2014-07-01,Embiotoca lateralis,striped surfperch,44,10816.146308655316,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2015,2015-07-01,Embiotoca lateralis,striped surfperch,20,2518.4729085910735,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2016,2016-07-01,Embiotoca lateralis,striped surfperch,35.6,3287.6963625215544,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2017,2017-07-01,Embiotoca lateralis,striped surfperch,14,1028.010557423873,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2018,2018-07-01,Embiotoca lateralis,striped surfperch,4.5,536.3291965213756,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2019,2019-07-01,Embiotoca lateralis,striped surfperch,11,571.8718226583293,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2004,2004-07-01,Girella nigricans,opaleye,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2005,2005-07-01,Girella nigricans,opaleye,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2006,2006-07-01,Girella nigricans,opaleye,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2007,2007-07-01,Girella nigricans,opaleye,1,844.83503168151606,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2008,2008-07-01,Girella nigricans,opaleye,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2009,2009-07-01,Girella nigricans,opaleye,1.5,1067.8423658585518,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2010,2010-07-01,Girella nigricans,opaleye,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2011,2011-07-01,Girella nigricans,opaleye,1,844.83503168151606,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2012,2012-07-01,Girella nigricans,opaleye,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2013,2013-07-01,Girella nigricans,opaleye,0,0,Outside,TRUE
22,SR,Santa Rosa Island,CP,Cluster Point,2014,2014-07-01,Girella nigricans,opaleye,2.6666666666666665,1588.1928122716351,Outside,TRUE
