SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,Mean_Density,Mean_Biomass,Survey_Type,ReserveStatus,Reference,ReserveYear
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Macrocystis pyrifera,giant kelp,1.08,19.291987812857144,5 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Megastraea undosa,wavy turban snail,1.625,57.485259926086364,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Megathura crenulata,giant keyhole limpet,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Muricea californica,California golden gorgonian,0.0014,0.14922229907909432,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Parastichopus parvimensis,warty sea cucumber,0,0,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Patiria miniata,bat star,0.0015,0.002858124926705622,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Pisaster giganteus,giant-spined sea star,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Strongylocentrotus franciscanus,red sea urchin,0.2917,39.80527618845432,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Strongylocentrotus purpuratus,purple sea urchin,7.6667,91.71145852432333,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Tegula regina,queen tegula,0.0417,0.8655930909096028,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-07-01,Tethya aurantia,orange puffball sponge,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Crassedoma giganteum,rock scallop,0.0486,4.213227085714669,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Haliotis corrugata,pink abalone,0.0014,0.18635239707677992,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Haliotis fulgens,green abalone,0.001,0.1472898496987781,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Lophogorgia chilensis,red gorgonian,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Lytechinus anamesus,white sea urchin,0.1042,0.0712141641780417,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Macrocystis pyrifera,giant kelp,0.635,38.877991063888885,5 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Megastraea undosa,wavy turban snail,2.25,105.14728756896424,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Megathura crenulata,giant keyhole limpet,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Muricea californica,California golden gorgonian,0.0014,0.014122659150762856,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Parastichopus parvimensis,warty sea cucumber,0,0,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Patiria miniata,bat star,0.019,0.06207716543291191,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Pisaster giganteus,giant-spined sea star,5e-4,0.00933961188777052,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Strongylocentrotus franciscanus,red sea urchin,0.1667,8.245147731059275,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Strongylocentrotus purpuratus,purple sea urchin,19.1667,198.52884327638725,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Tegula regina,queen tegula,0.001,0.012952511261542026,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-07-01,Tethya aurantia,orange puffball sponge,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Crassedoma giganteum,rock scallop,0.0375,3.8361666971538715,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Haliotis corrugata,pink abalone,0.0014,0.11523009761819811,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Haliotis fulgens,green abalone,0.003,0.7929281677262036,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Lophogorgia chilensis,red gorgonian,0.004,0.028192244143338537,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Lytechinus anamesus,white sea urchin,0.2514,0.36315141349686886,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Macrocystis pyrifera,giant kelp,0.34,14.530569125619836,5 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Megastraea undosa,wavy turban snail,4.4583,137.33045469006908,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Megathura crenulata,giant keyhole limpet,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Muricea californica,California golden gorgonian,0.001,0.17127789951043132,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Parastichopus parvimensis,warty sea cucumber,0,0,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Patiria miniata,bat star,0.03,0.08001503273047367,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Pisaster giganteus,giant-spined sea star,5e-4,0.03151630140499838,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Strongylocentrotus franciscanus,red sea urchin,1.25,65.53614343589456,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Strongylocentrotus purpuratus,purple sea urchin,55.3333,619.322626796365,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Tegula regina,queen tegula,5e-4,0.006289964774041731,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-07-01,Tethya aurantia,orange puffball sponge,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Crassedoma giganteum,rock scallop,0.0569,5.602314899356295,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Haliotis corrugata,pink abalone,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Haliotis fulgens,green abalone,0.0028,1.2832735213135618,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Lithopoma gibberosa,red turban snail,0,0,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Lophogorgia chilensis,red gorgonian,0.003,0.0284327917182994,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Lytechinus anamesus,white sea urchin,0.0056,0.00294906198798029,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Macrocystis pyrifera,giant kelp,0.01,0.380446163902439,5 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Megastraea undosa,wavy turban snail,5.625,204.15466954895373,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Megathura crenulata,giant keyhole limpet,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Muricea californica,California golden gorgonian,0.0014,0.03474093235645723,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Parastichopus parvimensis,warty sea cucumber,0.0833,25.7087047974546,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Patiria miniata,bat star,0.125,0.4134421406272192,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Pisaster giganteus,giant-spined sea star,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Strongylocentrotus franciscanus,red sea urchin,2.6667,151.20900857131076,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Strongylocentrotus purpuratus,purple sea urchin,45,620.4681796491267,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Tegula regina,queen tegula,0,0,1 m² quads,Outside,TRUE,Outside
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-07-01,Tethya aurantia,orange puffball sponge,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Crassedoma giganteum,rock scallop,0.0014,1.6767643258959384,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Haliotis corrugata,pink abalone,0.0042,0.6525518375219026,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Haliotis fulgens,green abalone,0.0028,0.6021993745118743,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Haliotis rufescens,red abalone,0.0014,1.451925696580593,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Lophogorgia chilensis,red gorgonian,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Lytechinus anamesus,white sea urchin,0.0014,0.8755157553738608,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Macrocystis pyrifera,giant kelp,0.25,17.8023993,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Megastraea undosa,wavy turban snail,0.875,56.403183153501665,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Megathura crenulata,giant keyhole limpet,0.0111,2.1720562912633974,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Parastichopus parvimensis,warty sea cucumber,0.4,86.63127800725749,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Patiria miniata,bat star,0.0045,7.661964744421385e-4,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Pisaster giganteus,giant-spined sea star,0.025,1.1051697188598837,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Strongylocentrotus franciscanus,red sea urchin,1.45,70.25145892548532,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Strongylocentrotus purpuratus,purple sea urchin,11.925,128.65346669464452,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1986,1986-07-01,Tethya aurantia,orange puffball sponge,0.0014,0.17755140905084923,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Crassedoma giganteum,rock scallop,0.0014,0.3616149845988272,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Haliotis corrugata,pink abalone,0.0042,1.805124375406817,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Haliotis fulgens,green abalone,0.0056,1.8918740442629076,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Lophogorgia chilensis,red gorgonian,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Lytechinus anamesus,white sea urchin,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Macrocystis pyrifera,giant kelp,0.35,58.03945486071427,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Megastraea undosa,wavy turban snail,1.525,71.22852902712823,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Megathura crenulata,giant keyhole limpet,0.0111,1.7266947064177063,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Parastichopus parvimensis,warty sea cucumber,0.3,46.93929388160108,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Patiria miniata,bat star,0,0,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Pisaster giganteus,giant-spined sea star,0.175,6.239213807101232,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Strongylocentrotus franciscanus,red sea urchin,1.75,138.55096522827824,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Strongylocentrotus purpuratus,purple sea urchin,31.475,378.86381592278195,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1987,1987-07-01,Tethya aurantia,orange puffball sponge,0.0042,0.25008906010794096,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Crassedoma giganteum,rock scallop,0.0028,0.9700103944901686,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Haliotis corrugata,pink abalone,0.0083,3.5758969807610637,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Haliotis fulgens,green abalone,0.001,0.44113263924800966,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Lophogorgia chilensis,red gorgonian,5e-4,0.0059620746935466346,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Lytechinus anamesus,white sea urchin,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Macrocystis pyrifera,giant kelp,0.425,13.313449635238095,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Megastraea undosa,wavy turban snail,0.6,38.18504833450944,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Megathura crenulata,giant keyhole limpet,0.0042,0.5029444625189052,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Parastichopus parvimensis,warty sea cucumber,0.275,55.16374870695654,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Patiria miniata,bat star,0.002,0.004663979194127546,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Pisaster giganteus,giant-spined sea star,0.075,3.094005834544591,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Strongylocentrotus franciscanus,red sea urchin,2.675,224.90866458464345,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Strongylocentrotus purpuratus,purple sea urchin,50.725,807.52126474445,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1988,1988-07-01,Tethya aurantia,orange puffball sponge,0.0028,0.3709627318851469,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Crassedoma giganteum,rock scallop,0.0028,0.280147765168124,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Haliotis corrugata,pink abalone,0.0111,0.028539764374893896,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Haliotis fulgens,green abalone,0.002,1.05195737946778,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Lophogorgia chilensis,red gorgonian,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Lytechinus anamesus,white sea urchin,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Macrocystis pyrifera,giant kelp,0.025,6.862395837717839,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Megastraea undosa,wavy turban snail,1.075,67.28500052363565,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Megathura crenulata,giant keyhole limpet,0.0014,0.14929847193329182,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Parastichopus parvimensis,warty sea cucumber,0.15,16.278746513853722,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Patiria miniata,bat star,0.0055,0.005414071081250521,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Pisaster giganteus,giant-spined sea star,0.125,4.97029770880398,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Strongylocentrotus franciscanus,red sea urchin,2.775,211.32898459630275,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Strongylocentrotus purpuratus,purple sea urchin,43.875,638.685321573524,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1989,1989-07-01,Tethya aurantia,orange puffball sponge,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Crassedoma giganteum,rock scallop,0.0014,1.6767643258959384,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Haliotis corrugata,pink abalone,0.0042,1.7807201106195059,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Haliotis fulgens,green abalone,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Haliotis rufescens,red abalone,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Kelletia kelletii,Kellet's whelk,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Lophogorgia chilensis,red gorgonian,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Lytechinus anamesus,white sea urchin,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Macrocystis pyrifera,giant kelp,0.05,5.017896098989899,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Megastraea undosa,wavy turban snail,0.475,38.51566449577852,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Megathura crenulata,giant keyhole limpet,0.0069,0.8560147018963213,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Muricea californica,California golden gorgonian,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Muricea fruticosa,brown gorgonian,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Parastichopus parvimensis,warty sea cucumber,0.425,87.91731837213503,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Patiria miniata,bat star,0,0,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Pisaster giganteus,giant-spined sea star,0.125,4.799362488486076,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Pycnopodia helianthoides,sunflower star,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Strongylocentrotus franciscanus,red sea urchin,2.575,280.7385608908624,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Strongylocentrotus purpuratus,purple sea urchin,42.775,619.1648154642041,1 m² quads,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1990,1990-07-01,Tethya aurantia,orange puffball sponge,0,0,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1991,1991-07-01,Crassedoma giganteum,rock scallop,0.0014,1.6767643258959384,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1991,1991-07-01,Haliotis corrugata,pink abalone,0.0014,0.5785640174359664,bands transects,Outside,TRUE,Outside
16,SB,Santa Barbara Island,CAT,Cat Canyon,1991,1991-07-01,Haliotis fulgens,green abalone,0.0028,1.1144447007421068,bands transects,Outside,TRUE,Outside
