SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,Mean_Density,SE,SD,Mean_Biomass,Survey_Type,ReserveStatus,Reference
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Lytechinus anamesus,white sea urchin,0.0056,0.0243,0.6513,0.21623627552209068,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Macrocystis pyrifera,giant kelp,0.165,0.1096,1.5506,4.310464320306122,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Megastraea undosa,wavy turban snail,0.7083,0.1409,0.6903,17.42859666678758,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Megathura crenulata,giant keyhole limpet,0.0083,0.0337,0.9045,1.1186895209367702,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Muricea californica,California golden gorgonian,0.0167,0.0318,0.8528,3.346699535181369,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Muricea fruticosa,brown gorgonian,0.0056,0.0243,0.6513,0.5349493673927521,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Parastichopus parvimensis,warty sea cucumber,0.375,0.1175,0.5758,99.05095865899013,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Patiria miniata,bat star,0.4167,0.1464,0.7173,4.992507334866137,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Pisaster giganteus,giant-spined sea star,0.065,0.0405,0.5723,3.201808017406546,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Pycnopodia helianthoides,sunflower star,0.0083,0.0297,0.7977,2.3284184413114506,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Strongylocentrotus franciscanus,red sea urchin,4.0833,0.9226,4.5197,176.5262468542629,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.25,0.1379,0.6757,0.4430500201369608,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-07-01,Tethya aurantia,orange puffball sponge,0.1028,0.1455,3.9042,8.58787961749234,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Crassedoma giganteum,rock scallop,0.0069,0.0249,0.6686,4.067480947048505,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Haliotis rufescens,red abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Kelletia kelletii,Kellet's whelk,0.0014,0.0108,0.2887,0.31120461890358664,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Lithopoma gibberosa,red turban snail,0,0,0,0,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Lophogorgia chilensis,red gorgonian,0.1667,0.2225,5.9696,13.44749694487858,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Lytechinus anamesus,white sea urchin,0.0069,0.0434,1.1645,0.21848123653450208,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Macrocystis pyrifera,giant kelp,0,0,0,0,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Megastraea undosa,wavy turban snail,0.4583,0.17,0.833,20.258799740665214,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Megathura crenulata,giant keyhole limpet,0.0111,0.0184,0.4924,1.3898094430861891,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Muricea californica,California golden gorgonian,0.0278,0.0535,1.4355,11.447116968406792,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Muricea fruticosa,brown gorgonian,0.0028,0.0145,0.3892,0.2733300988299333,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Parastichopus parvimensis,warty sea cucumber,0.2917,0.0948,0.4643,79.89924547259437,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Patiria miniata,bat star,0.4583,0.1343,0.658,5.533405524554598,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Pisaster giganteus,giant-spined sea star,0.08,0.0418,0.5905,3.513420549447561,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Pycnopodia helianthoides,sunflower star,0.001,0,0,0.5324029897140647,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Strongylocentrotus franciscanus,red sea urchin,13,1.6961,8.3092,397.30953281146344,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Strongylocentrotus purpuratus,purple sea urchin,18.5,2.9611,14.5064,102.54957539355773,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-07-01,Tethya aurantia,orange puffball sponge,0.1194,0.1564,4.196,6.927033826556398,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Crassedoma giganteum,rock scallop,0.0056,0.0331,0.8876,2.2823099237058773,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Haliotis rufescens,red abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Kelletia kelletii,Kellet's whelk,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Lithopoma gibberosa,red turban snail,0.004,0,0,0.07111797155672223,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Lophogorgia chilensis,red gorgonian,0.1653,0.1744,4.6799,16.22522808016913,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Lytechinus anamesus,white sea urchin,0.0014,0.0108,0.2887,0.20898332455891538,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Macrocystis pyrifera,giant kelp,0,0,0,0,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Megastraea undosa,wavy turban snail,0.375,0.1571,0.7697,16.148518282584245,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Megathura crenulata,giant keyhole limpet,0.0125,0.053,1.4222,1.1717663265605716,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Muricea californica,California golden gorgonian,0.0361,0.0547,1.4668,6.947804678371264,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Muricea fruticosa,brown gorgonian,0.0028,0.0215,0.5774,0.2733300988299333,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Parastichopus parvimensis,warty sea cucumber,0.3333,0.1153,0.5647,89.46360643962994,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Patiria miniata,bat star,0.5417,0.2169,1.0624,6.753881537661829,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Pisaster giganteus,giant-spined sea star,0.035,0.0316,0.4465,1.5699971485337942,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Pycnopodia helianthoides,sunflower star,0.0042,0.0169,0.4523,1.9732830991577721,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Strongylocentrotus franciscanus,red sea urchin,14.0417,1.9749,9.6751,473.83642890914166,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Strongylocentrotus purpuratus,purple sea urchin,6.125,1.3875,6.7971,33.57951509630829,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-07-01,Tethya aurantia,orange puffball sponge,0.0903,0.1503,4.033,7.693095012366622,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Crassedoma giganteum,rock scallop,0.0167,0.0355,0.9535,14.198586617908083,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Haliotis rufescens,red abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Kelletia kelletii,Kellet's whelk,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Lithopoma gibberosa,red turban snail,0.0417,0.0417,0.2041,1.4575203214013734,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Lophogorgia chilensis,red gorgonian,0.1847,0.221,5.9308,21.078921730084414,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Lytechinus anamesus,white sea urchin,0.006,0,0,0.007647621566517474,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Macrocystis pyrifera,giant kelp,0,0,0,0,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Megastraea undosa,wavy turban snail,0.3333,0.1554,0.7614,24.254323808090085,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Megathura crenulata,giant keyhole limpet,0.0347,0.0753,2.0207,3.7266521503752896,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Muricea californica,California golden gorgonian,0.0333,0.042,1.1282,14.449868295577515,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Muricea fruticosa,brown gorgonian,0.0014,0.0108,0.2887,0.0625110495460299,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Parastichopus parvimensis,warty sea cucumber,0.2917,0.1646,0.8065,79.89924547259437,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Patiria miniata,bat star,0.6667,0.2056,1.0072,7.535622982459495,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Pisaster giganteus,giant-spined sea star,0.085,0.0575,0.813,3.1717621260424234,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Pycnopodia helianthoides,sunflower star,0.0014,0.0108,0.2887,0.6106006986242649,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Strongylocentrotus franciscanus,red sea urchin,11.0417,1.7626,8.635,245.79287188747128,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Strongylocentrotus purpuratus,purple sea urchin,1.75,0.6843,3.3525,11.532673631044375,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Tegula regina,queen tegula,0.3333,0.2142,1.0495,11.616151592510535,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-07-01,Tethya aurantia,orange puffball sponge,0.1458,0.2036,5.4627,13.72187405467279,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Crassedoma giganteum,rock scallop,0.0097,0.0192,0.5149,2.105771163964853,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Haliotis rufescens,red abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Kelletia kelletii,Kellet's whelk,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Lithopoma gibberosa,red turban snail,0.0417,0.0417,0.2041,1.7905306448518452,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Lophogorgia chilensis,red gorgonian,0.1514,0.1118,2.9987,14.88197637051675,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Lytechinus anamesus,white sea urchin,0.0181,0.0645,1.7299,0.016457328555685193,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Macrocystis pyrifera,giant kelp,0.001,0,0,0.059341331000000004,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Megastraea undosa,wavy turban snail,0.125,0.0915,0.4484,9.922604523155192,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Megathura crenulata,giant keyhole limpet,0.0181,0.0561,1.505,2.3635548276366722,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Muricea californica,California golden gorgonian,0.05,0.0841,2.2563,9.527977951069177,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Muricea fruticosa,brown gorgonian,0.0042,0.0232,0.6216,0.4041397331113427,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Parastichopus parvimensis,warty sea cucumber,0.25,0.1379,0.6757,70.31189325323419,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Patiria miniata,bat star,0.2917,0.1123,0.55,3.540642673602675,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Pisaster giganteus,giant-spined sea star,0.035,0.0316,0.4465,0.9736072253292284,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Pycnopodia helianthoides,sunflower star,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Strongylocentrotus franciscanus,red sea urchin,10.875,1.8682,9.1524,244.79855825628658,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Strongylocentrotus purpuratus,purple sea urchin,3.2083,0.7917,3.8784,9.438619435685693,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Tegula regina,queen tegula,0.3333,0.1433,0.702,11.331880856204185,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-07-01,Tethya aurantia,orange puffball sponge,0.1125,0.1449,3.8876,12.530103403756076,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Crassedoma giganteum,rock scallop,0.0083,0.0297,0.7977,3.0897431103105357,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Haliotis rufescens,red abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Kelletia kelletii,Kellet's whelk,0.001,0,0,0.021267201735679073,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Lithopoma gibberosa,red turban snail,0.0025,0,0,0.08568646955504126,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Lophogorgia chilensis,red gorgonian,0.1292,0.1629,4.3719,20.20800554961191,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Lytechinus anamesus,white sea urchin,0.1222,0.2879,7.7264,0.26270913799765794,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Macrocystis pyrifera,giant kelp,0,0,0,0,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Megastraea undosa,wavy turban snail,0.4583,0.17,0.833,26.08762645057065,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Megathura crenulata,giant keyhole limpet,0.0167,0.0449,1.206,2.323936041754933,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Muricea californica,California golden gorgonian,0.0236,0.0489,1.3114,7.529654054084362,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Parastichopus parvimensis,warty sea cucumber,0.125,0.069,0.3378,41.572827847478266,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Patiria miniata,bat star,0.3333,0.1153,0.5647,4.049180745797931,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Pisaster giganteus,giant-spined sea star,0.015,0.0247,0.3499,0.5811011217860537,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Pycnopodia helianthoides,sunflower star,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Strongylocentrotus franciscanus,red sea urchin,13.0417,1.7388,8.5184,188.4155639538896,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Strongylocentrotus purpuratus,purple sea urchin,18.375,4.4129,21.6189,45.08965627920448,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Tegula regina,queen tegula,0.375,0.1885,0.9237,15.251939873519767,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-07-01,Tethya aurantia,orange puffball sponge,0.1514,0.1528,4.1001,14.975117390173088,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Crassedoma giganteum,rock scallop,0.0111,0.0459,1.2309,4.54999502248993,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Haliotis rufescens,red abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Kelletia kelletii,Kellet's whelk,0.0014,0.0108,0.2887,0.31120461890358664,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Lithopoma gibberosa,red turban snail,0.0025,0,0,0.08341998341439961,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Lophogorgia chilensis,red gorgonian,0.1667,0.131,3.5162,20.479489317527126,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Lytechinus anamesus,white sea urchin,0.0153,0.0604,1.6214,0.03963648248822541,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Macrocystis pyrifera,giant kelp,0,0,0,0,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Megastraea undosa,wavy turban snail,0.1667,0.0777,0.3807,11.40571998170415,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Megathura crenulata,giant keyhole limpet,0.0069,0.0192,0.5149,0.8994535337347412,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Muricea californica,California golden gorgonian,0.0333,0.0693,1.8586,12.524387320818716,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Muricea fruticosa,brown gorgonian,0.0069,0.0249,0.6686,1.9188685034260713,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Parastichopus parvimensis,warty sea cucumber,0.125,0.069,0.3378,41.572827847478266,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Patiria miniata,bat star,0.3333,0.1153,0.5647,6.204464544294615,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Pisaster giganteus,giant-spined sea star,0.025,0.0237,0.3349,1.3742617432401454,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Pycnopodia helianthoides,sunflower star,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Strongylocentrotus franciscanus,red sea urchin,7.0833,1.2852,6.2964,69.14081710031405,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Strongylocentrotus purpuratus,purple sea urchin,20.375,3.5365,17.3251,47.163296332890965,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Tegula regina,queen tegula,0.25,0.2107,1.0321,9.206437276597333,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-07-01,Tethya aurantia,orange puffball sponge,0.1444,0.1684,4.5193,10.566434632940997,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Crassedoma giganteum,rock scallop,0.0069,0.0249,0.6686,1.3658137066130938,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Haliotis rufescens,red abalone,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Kelletia kelletii,Kellet's whelk,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Lithopoma gibberosa,red turban snail,5e-4,0,0,0.01509740436952447,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Lophogorgia chilensis,red gorgonian,0.1306,0.1155,3.0994,22.935031107686154,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Lytechinus anamesus,white sea urchin,0.0167,0.0967,2.5937,0.039843283561190136,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Macrocystis pyrifera,giant kelp,0.03,0.041,0.5796,0.6745008430434782,Five_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Megastraea undosa,wavy turban snail,0.0417,0.0417,0.2041,4.092297295625894,One_Meter,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Megathura crenulata,giant keyhole limpet,0,0,0,0,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Muricea californica,California golden gorgonian,0.0264,0.0514,1.379,11.280988871542352,Bands,Inside,TRUE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-07-01,Muricea fruticosa,brown gorgonian,0.0015,0,0,0.2628073546884519,Bands,Inside,TRUE
