SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Dim 1,Dim 2,Dim 3,Type,ReserveStatus,Reference
21,SM,San Miguel Island,MM,Miracle Mile,2019,0.5464921838750065,-0.18163300191041415,NA,2D_All,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2019,-0.22215172960119473,-0.2560337633864031,NA,2D_All,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2019,-0.35003625578390973,0.18011697357376819,NA,2D_All,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2019,-0.4172932896227409,0.06769109122726977,NA,2D_All,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2019,-0.0458840992204481,0.016150973504445065,NA,2D_All,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2019,-0.5091562800655988,-0.006468228208558749,NA,2D_All,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2019,-0.31722693820492676,-0.066260433356708,NA,2D_All,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2019,0.059432036309748235,-0.15386573585499988,NA,2D_All,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2019,-0.06661886840215378,0.3061485353778446,NA,2D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2019,-0.1514244366215007,0.40833636625899117,NA,2D_All,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2019,-0.28187175055012337,-0.09828475225107408,NA,2D_All,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2019,0.06433891276522583,0.3129327877656548,NA,2D_All,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2019,-0.07233981752930925,0.14165243644258207,NA,2D_All,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2019,-0.3080734029312356,-0.12529746502885736,NA,2D_All,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2019,-0.37656989155658155,-0.10593060611020542,NA,2D_All,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2019,-0.015454958870599018,0.19376247901731197,NA,2D_All,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2019,0.1796762754528626,0.3164613515573423,NA,2D_All,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2019,0.3158144595863878,0.01585669674802843,NA,2D_All,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2019,0.43325078946104795,-0.046423869859941326,NA,2D_All,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2019,0.4608539756665938,0.23145544694994596,NA,2D_All,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2019,0.3901234730345213,-0.07276689439148516,NA,2D_All,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2019,0.4645787963743183,-0.25041165185477743,NA,2D_All,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2019,0.3033377325472265,-0.3415098029683851,NA,2D_All,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2019,0.21895000659607855,-0.5388263422133811,NA,2D_All,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2018,-0.10835529782744421,0.10245909564258615,NA,2D_All,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2018,-0.39662150649933764,-0.15113834264861353,NA,2D_All,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2018,-0.31271381957378097,-0.3184014942284975,NA,2D_All,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2018,-0.25377888119775127,0.06535127709947933,NA,2D_All,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2018,0.25194061116601063,0.38572510752728617,NA,2D_All,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2018,-0.3251212937468713,0.1738411993330305,NA,2D_All,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2018,-0.2911800455187938,0.0993871410777151,NA,2D_All,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2018,0.3995151435822918,-0.2821498132760634,NA,2D_All,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2018,0.5660105749853723,0.12036455578266265,NA,2D_All,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2018,0.4710251739753128,-0.34473368024952333,NA,2D_All,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2018,-0.3254163700824019,-0.21368709195145383,NA,2D_All,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2018,-0.19994476224475952,-0.1426297968267577,NA,2D_All,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2018,-0.4305991446414242,-0.012760643040504498,NA,2D_All,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2018,-0.11185626161126061,-0.01941777021678703,NA,2D_All,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2018,-0.276643602520142,-0.43905209543960605,NA,2D_All,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2018,-0.2801511029574258,-0.10641712548707041,NA,2D_All,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2018,-0.0088098887489740825,-0.13616202352065954,NA,2D_All,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2018,-0.05692611964535092,0.2705687240785482,NA,2D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2018,-0.15472784616489607,0.42678648870655594,NA,2D_All,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2018,-0.4115730474384609,0.045980748239569984,NA,2D_All,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2018,0.048781951301763625,0.42857276427952595,NA,2D_All,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2018,-0.09083462717325183,0.20936005602203114,NA,2D_All,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2018,-0.27815359632563535,-0.0070008605898447,NA,2D_All,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2018,-0.2954519612433992,-0.05255850319675144,NA,2D_All,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2018,-0.14932566953441936,0.2536612416390523,NA,2D_All,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2018,0.2860009182656315,0.36800988688558606,NA,2D_All,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2018,0.4035000101186746,0.02720207717906518,NA,2D_All,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2018,0.4250252513441555,0.0792628833816591,NA,2D_All,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2018,0.46684917097907497,0.17367701044802428,NA,2D_All,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2018,0.4961947330834314,-0.07338544659103928,NA,2D_All,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2018,0.46190274605769766,-0.2200141191092686,NA,2D_All,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2018,0.2918917127162973,-0.33358442087392537,NA,2D_All,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2018,0.18954684712006667,-0.37711703007601166,NA,2D_All,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2017,-0.055550158327943695,0.0419146005329634,NA,2D_All,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2017,-0.3005856960949554,-0.27421339766710673,NA,2D_All,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2017,-0.3319193727056931,-0.23081333121814995,NA,2D_All,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2017,-0.2863702000234799,0.08255699099901068,NA,2D_All,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2017,0.010787272377859624,0.4059376682019813,NA,2D_All,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2017,-0.39894836676408474,0.19663948088316877,NA,2D_All,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2017,-0.23435712344254955,0.2260255799390372,NA,2D_All,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2017,0.24468496091482034,-0.5406109440082456,NA,2D_All,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2017,0.591553282049861,0.15834811975932767,NA,2D_All,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2017,0.28317516547834426,-0.3074345302386868,NA,2D_All,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,-0.28021614354064855,-0.3638586827937943,NA,2D_All,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2017,-0.3575055688176884,0.014068969969766733,NA,2D_All,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,-0.37487221607359605,0.06733208815784134,NA,2D_All,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2017,-0.06205226022424141,0.08361413642700562,NA,2D_All,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2017,-0.6141535915919892,-0.21478596308959375,NA,2D_All,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2017,-0.2587445922377929,-0.11912424970732463,NA,2D_All,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2017,0.12058522826397555,-0.22669981916019863,NA,2D_All,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2017,0.07061276815321178,0.22208853585775842,NA,2D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2017,-0.0744831286018941,0.4428745379695933,NA,2D_All,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,-0.2501337818187241,-0.02397449707708339,NA,2D_All,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2017,0.12268831229157727,0.4818142075586029,NA,2D_All,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2017,-0.016645033358441676,0.19583282461125484,NA,2D_All,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2017,-0.15079313513356613,-0.09427125578437828,NA,2D_All,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2017,-0.19944094077960176,-0.15223654761730446,NA,2D_All,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2017,-0.05053052067402243,0.25632299661676017,NA,2D_All,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2017,0.13236104210565144,0.28288255973480014,NA,2D_All,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2017,0.32326644239224395,0.1351787549672596,NA,2D_All,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2017,0.4437346426217684,-0.008295082968771805,NA,2D_All,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2017,0.435479514319321,0.28017906230494544,NA,2D_All,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2017,0.48308044435100256,-0.12983632519324625,NA,2D_All,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2017,0.40247389661783645,-0.16757287345903754,NA,2D_All,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2017,0.31671788283595026,-0.29172045705759025,NA,2D_All,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2017,0.3161009754374892,-0.428163157450565,NA,2D_All,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2016,-0.13972450435882067,0.01076393491762052,NA,2D_All,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2016,-0.274853417067025,-0.24617021061540995,NA,2D_All,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2016,-0.08065926416153195,-0.34183129361607545,NA,2D_All,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2016,-0.3169578218077076,-0.14529534431323135,NA,2D_All,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2016,-0.1146185872036119,0.20172502406663803,NA,2D_All,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2016,-0.3857671130799276,0.16872734500262027,NA,2D_All,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2016,-0.24305801439287086,0.20821602996799451,NA,2D_All,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2016,0.5225170099963972,-0.25179729829676656,NA,2D_All,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2016,0.4248769123460835,0.3422246003684566,NA,2D_All,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2016,0.3785522424953675,-0.26392782546975774,NA,2D_All,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016,-0.21796064237439022,-0.13495070311702054,NA,2D_All,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2016,-0.3620192556933378,-0.01855063687948862,NA,2D_All,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2016,-0.322738657309505,-0.032396180608187684,NA,2D_All,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2016,-0.2307030985610925,0.12469844734514024,NA,2D_All,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2016,-0.44970951799450753,-0.2773096322807495,NA,2D_All,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2016,-0.1980735785020655,-0.20822160672068632,NA,2D_All,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2016,0.11551166924324494,-0.15690172527716725,NA,2D_All,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2016,0.00814877466542611,0.14726984718523692,NA,2D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2016,-0.07627488717463402,0.27447974674724396,NA,2D_All,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,-0.11647848625340625,-0.14320456073911644,NA,2D_All,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,-0.07069950081165981,0.47804451116243646,NA,2D_All,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2016,-0.09922914373655561,0.11768382994025656,NA,2D_All,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2016,-0.14433900347102702,-0.09010417658897173,NA,2D_All,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2016,-0.16600135649863473,-0.21881195663917594,NA,2D_All,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2016,-0.017548127723467775,0.13952860954690405,NA,2D_All,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2016,-0.10905733426993262,0.3048037759456737,NA,2D_All,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2016,0.29720211455728723,0.13576693464219944,NA,2D_All,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016,0.3406801123634496,0.061948291509728665,NA,2D_All,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2016,0.3363411671878862,0.2922616188649115,NA,2D_All,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2016,0.47329437501235044,-0.033730110824642064,NA,2D_All,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2016,0.37513831770174333,-0.028079919997331646,NA,2D_All,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,0.4446535617493711,-0.15937350848215245,NA,2D_All,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2016,0.41955505512710467,-0.25748585674713004,NA,2D_All,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2015,-0.22203340575030048,-0.022047982144796318,NA,2D_All,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2015,0.05067441727074446,-0.4888402945947621,NA,2D_All,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2015,0.019232210515382375,-0.34319383658173985,NA,2D_All,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2015,-0.1151939094198647,-0.05338973651523992,NA,2D_All,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2015,-0.36014850423779227,0.16467316033134272,NA,2D_All,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2015,-0.38667844182208405,-0.07817300104545777,NA,2D_All,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2015,-0.287090200371886,0.15217715032991436,NA,2D_All,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2015,0.569542396387314,-0.11457007359878398,NA,2D_All,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2015,0.2735132318754011,0.4610210565522693,NA,2D_All,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2015,0.5422419732023709,-0.02770512770100803,NA,2D_All,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2015,-0.2510150433916165,-0.16937699619405244,NA,2D_All,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2015,-0.4400604591800542,0.014676367395784502,NA,2D_All,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2015,-0.44868740538947116,-0.14687303657016246,NA,2D_All,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2015,-0.08886076121234422,0.0794938813572636,NA,2D_All,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2015,-0.28155412501532445,-0.3762023530544248,NA,2D_All,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2015,-0.004704106302534171,-0.23278635349892676,NA,2D_All,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2015,0.13860777376167424,0.010638946458197584,NA,2D_All,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2015,0.006280563641082187,0.15747825655753528,NA,2D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2015,-0.21896285048356828,0.27849799072016723,NA,2D_All,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2015,-0.2418017478626082,-0.23014784504659747,NA,2D_All,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2015,-0.25429918099170773,0.2425687557712916,NA,2D_All,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2015,-0.0910146395467628,0.280258178319936,NA,2D_All,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2015,-0.15548578018073858,-0.08427728012729338,NA,2D_All,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2015,0.07222340629433763,-0.17064999894708144,NA,2D_All,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2015,-0.04856938435228368,0.2229902561042667,NA,2D_All,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2015,-0.18266951080644178,0.3566544105035991,NA,2D_All,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2015,0.26794453950651487,-0.06912184581007177,NA,2D_All,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2015,0.25035280378125596,-0.007782135218877093,NA,2D_All,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2015,0.31769573966713766,0.4362535409706642,NA,2D_All,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2015,0.33849034918603105,-0.0035508080121040555,NA,2D_All,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2015,0.3968292656815751,0.03971754236374891,NA,2D_All,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2015,0.36296777760758475,-0.08615311674624239,NA,2D_All,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2015,0.47223300793897716,-0.19225767232835905,NA,2D_All,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2014,-0.34450577994817216,-0.07802355544144454,NA,2D_All,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2014,0.24894009629578384,-0.31105675707049457,NA,2D_All,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2014,0.14882826702704405,-0.335602020316726,NA,2D_All,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2014,-0.2978444327124324,-0.015104999386463156,NA,2D_All,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2014,-0.4251728972675642,-0.030202088230691298,NA,2D_All,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2014,-0.3394368353353823,-0.326508733398898,NA,2D_All,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2014,-0.30245812664770033,0.08383666039769057,NA,2D_All,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2014,0.429843435251118,0.13282390853799914,NA,2D_All,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2014,0.11201605760730483,0.459800344489186,NA,2D_All,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2014,0.48293446753234986,0.029644851022763975,NA,2D_All,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2014,-0.1364807823520843,-0.21190089213381405,NA,2D_All,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2014,-0.399471830806468,0.07518027645746106,NA,2D_All,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2014,-0.1676441094115374,-0.1743798829794085,NA,2D_All,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2014,-0.2685342260042317,-0.14399467265544125,NA,2D_All,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2014,-0.14833893326693917,-0.3881974573899817,NA,2D_All,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2014,0.12288951585511954,-0.1614803783847568,NA,2D_All,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2014,0.12329080743520889,0.07488881262977619,NA,2D_All,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2014,0.05291038031650737,0.06587390472574925,NA,2D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2014,-0.3101136592176935,0.36564790873019093,NA,2D_All,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2014,-0.12793748775062583,-0.02737398773163459,NA,2D_All,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2014,0.03788360343181543,0.24060334616815313,NA,2D_All,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2014,-0.10859795583622349,0.19325116581832447,NA,2D_All,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2014,-0.11267448557983788,-0.09219592797619312,NA,2D_All,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2014,0.10203836052428832,-0.18358286886088915,NA,2D_All,Inside,TRUE
29,SC,Santa Cruz Island,LS,Little Scorpion,2014,-0.18736322287642956,0.2659718702932073,NA,2D_All,Outside,TRUE
30,SC,Santa Cruz Island,PRF,Pedro Reef,2014,-0.3556298134802146,0.18544526238745485,NA,2D_All,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2014,0.32207472853542346,-0.09324915547990897,NA,2D_All,Outside,TRUE
4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2014,0.33716764224534496,0.04906682482682511,NA,2D_All,Outside,TRUE
5,SR,Santa Rosa Island,RR,Rodes Reef,2014,0.12327079646240524,0.3794341581141621,NA,2D_All,Outside,FALSE
22,SR,Santa Rosa Island,CP,Cluster Point,2014,0.326893404750545,0.014392949779109477,NA,2D_All,Outside,TRUE
23,SR,Santa Rosa Island,TC,Trancion Canyon,2014,0.2411527367525796,0.08407775345320899,NA,2D_All,Inside,TRUE
24,SR,Santa Rosa Island,CSAW,Chickasaw,2014,0.3563702653912002,-0.03803237660220892,NA,2D_All,Inside,TRUE
25,SR,Santa Rosa Island,SP,South Point,2014,0.4637000130794981,-0.0890542437923078,NA,2D_All,Inside,TRUE
11,AN,Anacapa Island,AR,Admiral's Reef,2013,-0.19489382531203192,0.14576391339099634,NA,2D_All,Outside,TRUE
12,AN,Anacapa Island,CC,Cathedral Cove,2013,0.10442799741577578,-0.4518985208313967,NA,2D_All,Inside,TRUE
13,AN,Anacapa Island,LC,Landing Cove,2013,0.07281895260865455,-0.37749980180136744,NA,2D_All,Inside,TRUE
31,AN,Anacapa Island,KH,Keyhole,2013,-0.4554938823543358,0.025324193536834263,NA,2D_All,Inside,FALSE
32,AN,Anacapa Island,EFC,East Fish Camp,2013,-0.2462840751607758,0.11898113798750422,NA,2D_All,Outside,TRUE
33,AN,Anacapa Island,BSBR,Black Sea Bass Reef,2013,-0.4568859617882974,-0.10706937538032134,NA,2D_All,Inside,TRUE
34,AN,Anacapa Island,LH,Lighthouse,2013,-0.36848372388956185,0.07909870801569237,NA,2D_All,Outside,TRUE
1,SM,San Miguel Island,WL,Wyckoff Ledge,2013,0.4151939709908985,0.0751392991933947,NA,2D_All,Outside,FALSE
2,SM,San Miguel Island,HR,Hare Rock,2013,0.2482460100483526,0.34324848520920925,NA,2D_All,Inside,FALSE
21,SM,San Miguel Island,MM,Miracle Mile,2013,0.4147425565493544,-0.008037939427724997,NA,2D_All,Outside,FALSE
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2013,-0.27852262273785733,0.1855074670163734,NA,2D_All,Inside,TRUE
15,SB,Santa Barbara Island,AP,Arch Point,2013,-0.3060145018161502,-0.1370309481658029,NA,2D_All,Outside,TRUE
16,SB,Santa Barbara Island,CAT,Cat Canyon,2013,-0.2164657274542521,-0.30287935155763013,NA,2D_All,Outside,TRUE
35,SB,Santa Barbara Island,WA,Webster's Arch,2013,-0.23446198347254346,0.02510002234815301,NA,2D_All,Outside,TRUE
36,SB,Santa Barbara Island,GC,Graveyard Canyon,2013,-0.3068784252284984,0.37737653177358577,NA,2D_All,Inside,TRUE
37,SB,Santa Barbara Island,SER,Southeast Reef,2013,0.036717673768089265,-0.1803837160468481,NA,2D_All,Inside,TRUE
6,SC,Santa Cruz Island,GI,Gull Island South,2013,0.10104216119725572,0.020201638257247422,NA,2D_All,Inside,FALSE
7,SC,Santa Cruz Island,FH,Fry's Harbor,2013,0.14532949956220734,0.20062707202101748,NA,2D_All,Outside,FALSE
8,SC,Santa Cruz Island,PB,Pelican Bay,2013,-0.11770928239160866,0.3727995594229557,NA,2D_All,Outside,FALSE
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2013,-0.21792326986544663,-0.16015562069042436,NA,2D_All,Inside,TRUE
10,SC,Santa Cruz Island,YB,Yellow Banks,2013,0.1629518206443471,-0.19853954618979178,NA,2D_All,Outside,FALSE
26,SC,Santa Cruz Island,DPM,Devil's Peak Member,2013,-0.10183933698372806,0.025396119895513134,NA,2D_All,Outside,TRUE
27,SC,Santa Cruz Island,PP,Potato Pasture,2013,-0.16036932089522957,-0.1123919902385606,NA,2D_All,Inside,TRUE
28,SC,Santa Cruz Island,CVP,Cavern Point,2013,-0.07382640949760438,-0.24746130890263274,NA,2D_All,Inside,TRUE
