SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,Reference,brown_algae,bladder_chain_kelp,red_algae,articulated_coralline_algae,encrusting_coralline_algae,sea_tongue,orange_cup_coral,La_Jolla_cup_coral,ornate_tube_worm,scaled_wormsnail,tunicates,Miscellaneous_Invertebrates_w_spiny_brittle_stars,acid_weed,green_algae,agar_weed,miscellaneous_plants,sponges,club_tipped_anemone,colonial_sand_tube_worm,bryozoans,Southern_staghorn_bryozoan,aggregated_red_sea_cucumber,spiny_brittle_star,Miscellaneous_Invertebrates_wo_spiny_brittle_stars,island_kelpfish,California_brown_sea_hare,Coronado_urchin,blackeye_goby,gumboot_chiton,chestnut_cowrie,Southern_sea_palm,threaded_abalone,white_abalone,oar_weed,blue_banded_goby,California_spiny_lobster,ochre_sea_star,California_sea_palm,devil_weed,stalked_tunicate,California_hydrocoral,white_spotted_rose_anemone,wakame,blacksmith,black_surfperch,striped_surfperch,opaleye,garibaldi,senorita,kelp_bass,pile_perch,kelp_rockfish,blue_rockfish,olive_rockfish,California_sheephead_female,California_sheephead_male,rock_wrasse_female,rock_wrasse_male,wavy_turban_snail,warty_sea_cucumber,bat_star,giant_spined_sea_star,red_sea_urchin,purple_sea_urchin,rock_scallop,pink_abalone,green_abalone,red_abalone,Kellets_whelk,red_gorgonian,white_sea_urchin,giant_kelp,giant_keyhole_limpet,brown_gorgonian,sunflower_star,orange_puffball_sponge,red_turban_snail,California_golden_gorgonian,queen_tegula,total_benthic_biomass,total_biomass,richness_all,shannon_all,simpson
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1982,Outside,TRUE,3,15.6,6.4,6,41.8,0.2,2,0.8,2,0.4,0.8,0,0,0,0.8,0,0,0,0.4,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.15354536877138,0,5.277995554875265,359.48721535062884,154.31153496043686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.2302912347124,673.2302912347124,7,0.7249470556117168,0.775462579413956
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1983,Outside,TRUE,59.25,4.5,3,0.75,17.25,0.25,1,1,0,0.5,0,2.25,13.5,0,0,0,0,0,0,0,0.25,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.40720517726714,0,4.242219559099384,461.9843809974724,148.179787034503,2.3102235969884672,2.18152742035181,0,0,0,7.554327735735296,1.0131325202952626,6.862395837717839,4.485242531640926,0.17938568722193993,0,8.56051436495166,0,0,0,828.9603424632451,828.9603424632451,24,0.8998818478806081,0.7402847923681257
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1984,Outside,TRUE,11.200000000000001,2.4,16.2,4.6,17,0,1.6,1.4000000000000001,0.2,0.6,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.53552696484094,228.11441993047325,0,3.000281914284177,359.80426021138567,134.01631295206425,2.050609141622677,0,0,0,0,1.7240536823029822,1.0767654263933213,5.8451211035,2.2063320523902656,0.14629463281500388,0,7.609346102179253,0,1.9064779844001634,0,774.035802098652,774.035802098652,25,1.0300536973874352,0.7155216090112169
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1985,Outside,TRUE,3.5000000000000004,7.8,4.2,1.5,46.6,0,1.5,1.6,0.2,0,1.4000000000000001,8.799999999999999,0,0.4,0,1.4000000000000001,0.3,0.6,0,1.7999999999999998,0,0,0,0,1100,97.19999999999999,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,3.4,180,123.19999999999999,0,0,0,0,30,0,0,0,62.32567945134598,235.16440405495442,2.6974708942261724e-4,3.000281914284177,389.0778703683681,142.08052813680612,0.9895075495953582,1.7923508920373064,0,0,0.8033918871326008,2.515495532814059,5.174215515859521,2.6237345635,0.4035880709660887,0.9929995417418229,0,8.281505007871754,0,0,0,855.2258222343668,855.2258222343668,51,1.1606112372194974,0.7852009457620844
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1986,Outside,TRUE,0.8,0,1.6,1.4000000000000001,41.4,0,4.5,3.4000000000000004,0.1,0.5,1.7000000000000002,18.099999999999998,0,0,0,1.7000000000000002,0.8,0.8999999999999999,0,2,0,0,0,0,900,91.6,0,200,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1236.8,0,0,0,3.4,16.6,20,0,0,0,0,43.4,0,0,0,46.72544932624168,324.35523037159277,0.08794406401241134,2.9846385378125513,289.8853035901754,201.34072907075438,2.2185921636060417,1.6482956381458418,0,0,0.06658611527933361,5.1553167550520564,0.1094751538100206,0,0.2645272573724625,0.9896702692278825,0,7.216807378863711,0,0,0,883.0485656919466,883.0485656919466,50,0.446864261875191,0.77903397758583
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1987,Outside,TRUE,0.3,0,5.5,2.3,39.900000000000006,0,1.6,1.5,0,0.2,3.4000000000000004,16.3,0,0.3,0,2.3,0.5,0.6,0,1.6,0,0,0,0,1500,88.8,0,200,0,300,0,0,0,0,0,0,0,0,0,0,0,8.4,0,403.4,0,0,0,3.4,0,6.6,0,0,0,0,10,0,0,0,35.56857646032171,243.69887976174354,0.03805017504586274,3.8647253040981737,151.95390459755083,275.1426722681757,0.8695762980372354,0.4072184517990045,0,0,0.22281474498998038,15.051988901921092,11.741025388998953,0,0,0,0,3.7871055770988202,0,5.093515432140901,0,747.4400533619219,747.4400533619219,52,0.6409019805848818,0.780674348969013
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1988,Outside,TRUE,0.1,0,3.5999999999999996,1.0999999999999999,39.5,0,4.2,3.3000000000000003,0.1,0.1,3.6999999999999997,33.2,0,0.8999999999999999,0,0.3,1,2,0,3.9,0.1,0,0,0,1050,141.6,0,2900,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,296.6,0,0,0,6.6,0,6.6,0,0,0,0,23.400000000000002,0,0,0,35.678801371776444,197.32798219102654,0.8527670243712555,2.36489038731338,57.94462108040852,230.63245163572049,2.1129166109104665,0,0,0,1.0019444921931742,5.773960170163905,16.077396588992215,0,0,2.3397949402393072,0,5.602201375915691,0,0,0,557.7097278690313,557.7097278690313,51,0.6309408748138629,0.774987374800101
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1989,Outside,TRUE,0.6,0,1.9,0.6,40,0,5.5,3.5999999999999996,0,0,3.4000000000000004,7.8,0,0.1,0,0,1.0999999999999999,2.3,0,3,0.1,0,0,0,1050,108.39999999999999,0,1750,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,253.4,0,0,0,3.4,0,96.60000000000001,0,0,0,0,6.6,0,0,0,18.40737565298768,135.4499671067999,0.7837315501272747,2.9109620986075457,87.9161629429337,248.6996114355086,0.9978274714808737,0.9210762180249317,0,0,0.3607395299952105,8.979618260015213,14.221502767212314,0,0.011369131264248232,1.4960104141527104,0,5.861379136581327,0,3.561422229076504,0,530.578755944768,530.578755944768,51,0.4866982099008782,0.7539448275729753
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1990,Outside,TRUE,0,0,3.3000000000000003,1.4000000000000001,29.5,0,6.1,4,0,0,2.8000000000000003,14.6,0,0.3,0,0,1,2.5,0,3.5999999999999996,0.2,0,0,0,1150,136.2,0,2350,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,243.4,0,0,0,10,66.60000000000001,13.4,0,0,0,0,0,0,0,0,17.254422362277218,238.37588537779584,2.0076811467137006,3.541990865567961,117.83179133084941,119.78174209464541,1.9675325159056238,0.4072184517990045,0.00353771953676134,0,0,19.899794657248513,15.11223569939814,0,0,1.0079988753342168,0,8.609105143838084,0,10.393857974099788,0,556.1947942150097,556.1947942150097,52,0.7226768508200124,0.7896174092976547
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1991,Outside,TRUE,0,0.1,7.7,0.7000000000000001,25,0,3.3000000000000003,3.1,0,0.1,6.4,13.5,0,2.7,0,0,1,1.3,0,3.5000000000000004,0,0,0,0,550,213.79999999999998,0,1650,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,3.4,210,6.6,0,0,0,0,6.6,6.6,0,0,11.468477045911678,274.8216346836793,1.7717334318352491,4.418505244085669,203.24155202938812,147.43164616843714,1.6767643258959384,0.814436903598009,0,0,0.9000927432156212,14.717552929944766,21.47006182916303,0,0.3224327228763867,0.6486262274078873,0,10.024368463965828,0,14.701399597848463,0,708.4292843472531,708.4292843472531,52,0.9054371121022361,0.7966213803779105
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1992,Outside,TRUE,10.9,2,8.1,1.0999999999999999,47.199999999999996,0,1.7999999999999998,2,0,0,2,11.200000000000001,0.8999999999999999,1.7000000000000002,0,1.4000000000000001,3,0.7000000000000001,0,4.3999999999999995,0,0,0,0,150,72.2,0,650,0,50,0,0,0,0,0,2.8,0,0,0,0,0,5.6,0,3766.6,0,0,0,13.2,2710,10,3.4,0,0,0,0,0,0,0,9.92787542343877,257.30642915122706,2.313495912832716,3.209175709012375,156.5588435252005,149.14134684184066,1.6767643258959384,0,0,0,0,26.207968590190823,14.303725114426623,12.080199525000001,0,0.8150215110655986,0,4.427179144538349,0,6.770903562530763,0,644.73892833720015,644.73892833720015,52,1.0447603701344907,0.7947349718981627
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1993,Outside,TRUE,4.9,12.9,7.3999999999999995,2.1,44.800000000000004,0,0.7000000000000001,4,0,0,5.4,23.200000000000003,0.3,2.5,0,0.5,0.8999999999999999,0.5,0,5.7,0.4,0,0,0,550,1222.2,0,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,393.40000000000003,0,0,0,6.8,116.80000000000001,0,3.4,0,0,0,26.599999999999998,0,3.4,3.4,30.15611171340038,181.40720517726714,0.9935622459122775,4.3976437752504465,31.03290873469042,85.41667843257781,1.822148420900781,0.4072184517990045,0,0,0,13.35962255096454,18.021713881297675,21.793810254166665,0.4642315971408722,0.548054465051262,0,7.334799320304755,0,4.529640383550781,0,401.6853494042748,401.6853494042748,54,1.4413841293507021,0.833873934298519
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1994,Outside,TRUE,1,9,1.5,0.7000000000000001,62.5,0,1.3,2.1999999999999997,0,0,4.3,15.8,0,0.6,0,0.6,0.5,0.2,0.2,5.4,0.5,0,0,0,600,11.2,0,550,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,253.4,0,0,0,13.4,46.6,13.4,0,6.6,0,0,23.400000000000002,0,3.4,0,7.813076407898323,187.24560702141792,1.3228472108124054,2.020114080551235,144.9383465843333,254.33491101622639,1.6767643258959384,0.814436903598009,0,0,0.9000927432156212,10.177591389626432,15.713650936180422,25.652409658,0.3224327228763867,0.41559121585778025,0,5.364555235036084,0,7.581706156067905,0,666.2941336075942,666.2941336075942,54,0.6689443309947796,0.7790977055506609
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1995,Outside,TRUE,0.1,0,1.9,0.4,57.99999999999999,0,3,6,0,0.1,0.8999999999999999,9.8,0,0,0,0.1,0.4,1.3,0,0.3,0,0,0,0,1150,69.4,0,1450,0,100,0,0,0,0,0,0,0,0,0,0,0,5.6,0,40,0,0,6.6,6.6,0,10,0,0,0,0,6.6,0,0,0,20.25837058907127,274.8216346836793,1.8858754031481402,3.4323987382453174,179.27643892811636,411.2559491890212,1.9675325159056238,0,0,0,1.0019444921931742,5.788069434084324,1.8224176523693614,0,1.7302929745023499,0.34646327547872363,0,6.300689412616174,0,7.348532957561899,0,917.2366102459932,917.2366102459932,54,0.40159068191858177,0.7545265766304746
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1996,Outside,TRUE,0,0,2.83,0.5,52,0,2.33,4.83,0.5,0,2,6.67,0,0.5,0,0,0.16999999999999998,0.67,0,0.5,0,0,0,0,750,313.8,583.4,1083.3999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6,0,0,0,3.4,0,6.6,0,0,0,0,10,0,0,0,18.258080861229168,191.14565945331063,2.155017294239077,2.9377509110180107,132.81728555204035,118.87637915773726,2.2479161277006776,0,0,0,0,4.814887803558414,2.6250715085601786,0,1.8720918487668357,0.47338765747796085,0,6.5839954420914975,0,9.144251028961385,0,493.95177464669143,493.95177464669143,59,0.5991113006678273,0.7212645841754715
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1997,Outside,TRUE,0,0,9.33,0.5,40.17,0,2.17,2.33,0,0,3.17,16,0,0,0,10.33,0.33,2.33,0,0.16999999999999998,0,0,0,0,3166.6,127.8,83.4,916.6,0,0,0,0,0,0,83.4,0,0,0,0,0,0,0,0,246.60000000000002,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,10.271950062220727,152.21519595651333,4.590780422849713,2.601754377844743,150.8750587602367,101.09646278265686,1.9675325159056238,0,0,0,0,12.811564487352843,7.090928856118878,0,0.30888592626947536,0.20739748239810626,0,6.359746267705436,0,8.963783293969533,0,459.36104119204197,459.36104119204197,59,0.841403920738423,0.7586898684807256
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1998,Outside,TRUE,0.67,0,0.83,0,52.83,0,0.16999999999999998,8.83,0,0.33,7.17,15.83,0,1.83,0,20.5,0.5,0.67,0,0.83,0,0,0,0,2250,488.8,2166.6,583.4,0,166.6,0,0,0,0,0,0,0,0,0,0,0,0,0,116.6,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,38.923984419751164,93.10689819353311,2.345541410078667,3.136491377137721,58.80404629605902,110.88192970059971,2.2479161277006776,0,0,0,0.807757161886172,22.360896781959678,6.57866191522069,0,0.3224327228763867,0.15190743968011944,0,4.872451926529172,0,7.251543970246128,0,351.7924594432584,351.7924594432584,59,1.2395853417081948,0.7811315513234169
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,1999,Outside,TRUE,0,0,2.17,0.33,63.5,0,0.5,3.83,0.16999999999999998,0,2.17,23.169999999999998,0,0.67,0,0.83,0.5,2.33,0.16999999999999998,0.5,0,0,0,0,1750,219.4,5000,333.4,0,83.4,0,0,0,0,83.4,0,0,0,0,0,0,0,0,93.39999999999999,0,0,0,10,0,0,0,0,6.6,0,33.4,0,26.599999999999998,3.4,58.47319264697105,188.76777649080395,3.719819292211488,2.8464020833227983,103.26810668293642,46.77872807519721,2.1129166109104665,0,0,0,0,11.672441183680771,5.781894918193138,0,0.7478293456698433,2.199072067865009,0,7.615399804908355,0,7.149693240587491,0,441.13327244325797,441.13327244325797,59,1.3558005794302836,0.7252184681030894
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,Outside,TRUE,0.67,0,0.83,0.33,56.00000000000001,0,0.33,1.67,0,0,3.17,24,0,0,0,3.5000000000000004,0,3.17,0,0.33,0,0,0,0,416.6,244.4,3333.4,416.6,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,6.6,6.6,0,0,0,0,0,0,0,0,10,6.6,40.77533224011641,200.8607601219775,4.081047562563225,2.7219687356063673,84.31961257802057,64.99084855873036,3.836756594539315,0,0,0,0,11.271369202553375,5.7937291614984385,0,1.4466952259733792,0.5517214913874136,1.1251643317121078,8.328201261756778,0,6.152838971774881,0,436.2560460382101,436.2560460382101,59,0.6814310883619362,0.774366219829677
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,Outside,TRUE,0.16999999999999998,0,2.67,3.83,45.17,0,0,0.33,0,0,1.5,32.5,0,1.17,0,7.670000000000001,0.33,4.5,0,1.3299999999999998,0,0,0,0,500,141.6,3500,583.4,0,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,336.79999999999995,0,0,6.6,3.4,0,0,0,0,0,0,3.4,0,3.4,0,19.63534978290266,171.6687509012237,5.829859333228323,2.255119327395053,41.2193992254042,23.133174502847623,2.2479161277006776,0,0,0,1.2056479901482806,13.986345658787052,0.6009631064417025,0,0.8794997289154369,0.37643279261347407,1.5696779382210666,5.6449507308398426,0,5.912399482166958,0,296.16548662883605,296.16548662883605,59,1.1201080894293252,0.7883217844733597
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,Outside,TRUE,3.3300000000000005,0,3.83,0.16999999999999998,52.17,0,0,1.3299999999999998,0,0,4,44.83,0,2.67,0,13.669999999999998,0.33,2.33,0,4.5,0,0,0,0,916.6,163.8,2500,2500,0,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3.4,66.60000000000001,0,0,0,0,0,0,0,0,0,19.210718873271475,54.90071401820842,4.848120769907312,4.114788387851228,66.76862893848539,109.31659595464055,0.6760281733861772,0,0,0,0,15.205034169847384,1.1677180601761465,0,0.4642315971408722,0,0.8574810175811458,5.3567411260841435,0,2.0381695427749187,0,284.9249706293552,284.9249706293552,59,2.0923452943787164,0.8196807680076621
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,Inside,TRUE,3.6700000000000004,4,12.5,0.16999999999999998,55.00000000000001,0,0.83,1,0.33,0,3.83,0,0.16999999999999998,3.17,0,1.67,0.16999999999999998,2.67,0,7.33,0.5,0,21.17,4,833.4,13.799999999999999,1250,1416.6000000000001,0,83.4,166.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,3.4,0,0,0,0,0,0,0,0,0,17.42859666678758,86.11792870498505,4.992507334866137,3.201808017406546,176.5262468542629,0.4430500201369608,1.5298425360834782,0,0,0,0.4284650964666262,13.105009458109553,0.021973117047209362,4.310464320306122,1.1186895209367702,0.7877336133429785,2.3284184413114506,8.58787961749234,0,3.0188562012427735,0,323.94746952078447,323.94746952078447,60,1.8781391871556397,0.8309063725783297
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,Inside,TRUE,0,0,4.5,1,62.67,0,0,1,0,0,0.67,0,0,1.3299999999999998,0,0.16999999999999998,0.16999999999999998,1.3299999999999998,0,0.33,0,0,31.830000000000002,5.83,250,30.599999999999998,416.6,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,20.258799740665214,66.98826614198437,5.533405524554598,3.513420549447561,397.30953281146344,102.54957539355773,4.4555020942146335,0,0,0,0.2690204654223014,13.44749694487858,0.027074019218882965,0,1.4954775919956562,0.39386680667148927,0.5324029897140647,6.927033826556398,0,11.447116968406792,0,635.1479918687517,635.1479918687517,60,1.0054305881632342,0.7647240980408695
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,Inside,TRUE,0.16999999999999998,0,2.17,0,59.830000000000005,0,0.16999999999999998,0.83,0,0,0.67,0,0,0.5,0,7.829999999999999,0.67,2.17,0,0.83,0,0,41.5,9.17,83.4,25,750,666.6,0,166.6,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,3.4,0,0,0,3.4,0,0,0,0,0,0,16.148518282584245,76.5416150329907,6.753881537661829,1.5699971485337942,473.83642890914166,33.57951509630829,2.2823099237058773,0,0,0,0,17.073971370913412,0.0054932792618023404,0,1.1717663265605716,0.39386680667148927,1.9732830991577721,7.693095012366622,0.07111797155672223,6.193107059661376,0,645.2879668570762,24147.19162502199,60,1.1262199186827953,0.7868223045567866
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,Inside,TRUE,0.16999999999999998,0,1.5,0.33,67.17,0,0,1.5,0,0,0,0,0,0.5,0,1.67,0.67,1.17,0,1,0.5,0,43.169999999999995,6.329999999999999,0,2.8,666.6,1166.6000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,24.254323808090085,66.98826614198437,7.535622982459495,3.1717621260424234,245.79287188747128,11.532673631044375,14.198586617908083,0,0,0,0,21.078921730084414,0.007647621566517474,0,3.7266521503752896,0.0625110495460299,0.6106006986242649,13.72187405467279,1.4575203214013734,14.449868295577515,11.616151592510535,440.20585470935885,4077.189758172257,61,1.2430840436183457,0.7702844231216583
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,Inside,TRUE,0,0,1.67,0,78.17,0,0,0.5,0,0,0.33,0,0,0.83,0,5.83,0.5,1.5,0,2.5,0,0,51.17,5,0,91.6,750,750,0,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,23.400000000000002,0,0,0,3.4,0,0,0,0,0,0,3.4,0,0,0,9.922604523155192,57.411952469990034,3.540642673602675,0.9736072253292284,244.79855825628658,9.438619435685693,2.105771163964853,0,0,0,0,15.655756188703293,0.016457328555685193,0.059341331000000004,2.3635548276366722,0.5908002100072339,0,12.530103403756076,1.7905306448518452,8.467441437600478,11.331880856204185,380.99762197632975,18401.47911300234,61,1.2000813387081506,0.7519992401336318
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,Inside,TRUE,0,0,2.5,0.16999999999999998,79.33,0,0,0.67,0,0,0.83,0,0,0.33,0,3.17,1.5,2.67,0,2.67,0.16999999999999998,0,71.17,6.83,250,50,500,1250,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,26.08762645057065,28.705976234995017,4.049180745797931,0.5811011217860537,188.4155639538896,45.08965627920448,3.0897431103105357,0,0,0,0.021267201735679073,20.20800554961191,0.26270913799765794,0,2.323936041754933,0,0,14.975117390173088,0.08568646955504126,7.529654054084362,15.251939873519767,356.67716361498674,49792.509159491994,61,1.0894702622355312,0.7533972304605381
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,Inside,TRUE,0,0,5.67,0.5,70.17,0,0,0,0,0,3.6700000000000004,0,0,0.67,0,13.170000000000002,0.67,3.17,0,3.6700000000000004,0,0,58.830000000000005,5.67,583.4,19.400000000000002,666.6,1500,0,83.4,0,0,0,0,0,5.6,0,0,0,0,0,0,0,180,0,0,0,3.4,0,0,0,0,3.4,0,6.6,0,0,0,11.40571998170415,28.705976234995017,6.204464544294615,1.3742617432401454,69.14081710031405,47.163296332890965,4.54999502248993,0,0,0,0.2690204654223014,20.479489317527126,0.03963648248822541,0,0.8994535337347412,1.9188685034260713,0,10.566434632940997,0.08341998341439961,12.524387320818716,9.206437276597333,224.5316784762988,12418.640825485953,61,1.0433297987776415,0.7824990119841729
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,Inside,TRUE,2.17,0,2.17,0.16999999999999998,79.17,0,0,0,0,0,0.67,0,28.999999999999996,1,0,2.17,0,2,0,0.16999999999999998,0,0,48.17,3.3300000000000005,0,200,1250,833.4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3.4,0,0,0,0,186.6,0,0,0,6.6,20,3.4,0,0,0,4.092297295625894,28.705976234995017,9.54941407150854,0.7038104635108086,104.04262913082049,72.0399898723264,1.3658137066130938,0,0,0,0,22.935031107686154,0.039843283561190136,0.6745008430434782,0,0.2628073546884519,0,13.393168853156281,0.01509740436952447,11.280988871542352,3.2042156341748322,272.3055841276225,61721.00245819103,62,1.0731101625913424,0.7900988820514131
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2011,Inside,TRUE,0,0,0.83,0.16999999999999998,74.33,0,0,0.33,0,0,0.33,0,0,0,0,0,1,1.17,0,0.16999999999999998,0,0,84.33,6.17,0,2.8,583.4,2333.4,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,10,0,0,0,0.3759568638077421,57.411952469990034,18.30513606729167,1.6598472864728189,210.600602502111,282.7760042463414,6.472804276114537,0,0,0,0,12.127878582670421,0.010986558523604681,0,0.21609153263428946,0.19693340333574463,1.564286009716105,18.82920133351628,0.012425563918895816,10.618772628018062,8.85876232135918,630.03764164582185,8649.728369260194,63,0.6333051893409234,0.761488004595873
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2012,Inside,TRUE,0,0,0.16999999999999998,0,83,0,0.16999999999999998,0,0,0,0.33,0,0,0,0,0,0.67,1,0,0.5,0,0,86.17,2.67,0,2.8,250,1666.6000000000001,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,13.4,10,0,0,0,0,3.6983468031134326,38.28228990698935,18.849718787597382,2.0775608635257257,15.040370567841236,199.35750603552555,0.6101080614153982,0,0,0,0,14.889199116943649,0,0,0.06393843834607645,0.13961732341833422,0,14.622893638313439,1.3371055494135444,6.312929553028841,0.3600373109624032,315.64162195643434,10684.451935103063,66,0.5442864124072924,0.730453338384981
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2013,Inside,TRUE,2.5,0,13,0.83,84,0.16999999999999998,0,0,0,0,0.33,0,3.3300000000000005,0.5,0,5.17,0.5,0.33,0,2.5,0,0,69,4.17,0,11.2,416.6,4000,0,0,83.4,0,0,0,0,5.6,0,0,20,0,0,0,0,280,0,0,0,0,0,0,0,0,193.39999999999998,3.4,6.8,0,0,0,0.2927461728989319,38.28228990698935,10.07603675278076,0.579468314716361,3.020402390330929,106.23129080440917,1.8646692458417564,0,0,0,0.3487427809444638,6.585300814711952,0,0.059341331,0.21609153263428946,0.39386680667148927,0,18.454991951616712,0,2.7897865516661735,4.601473252509158,193.79649860972148,20526.321992976475,66,1.0504477007129587,0.7669089660293259
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2014,Inside,TRUE,4.67,1.17,13.33,0.33,64.83,0,0,0,0,0,1,0,0.83,1.67,0,2.67,1.17,0.16999999999999998,0,0.5,0,0,58.67,3.5000000000000004,83.4,2.8,500,1166.6000000000001,0,0,0,0,0,0,0,11.2,0,0,2450,0,0,0,0,116.6,20,0,0,6.6,3.4,6.6,3.4,3.4,3.4,3.4,6.6,0,0,0,32.10568133834017,57.411952469990034,0.7174474965711816,0.04712017861093218,29.435543984731616,154.99597972426864,3.569049270333566,0,0,0,0.5201918510115697,1.340965536611223,0,18.397739276590908,0.11466395774419286,0.39386680667148927,0,19.433056807008068,0.02660279289362047,3.9187726817222743,2.5964831356905256,325.02511730879,34932.56030594021,66,0.9869265278971621,0.8168313412124117
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2015,Inside,TRUE,14.499999999999998,3.3300000000000005,5,0.5,54.50000000000001,0,0,0,0,0.16999999999999998,2.83,0,0.16999999999999998,0.83,0,0.67,0.83,0.16999999999999998,0,4.17,0,0,1.5,1.67,0,19.400000000000002,1666.6000000000001,583.4,0,0,0,0,0,0,0,25,0,0,43480,0,0,0,0,870,3.4,0,6.6,30,16.8,146.8,6.6,0,0,0,20,0,100,13.4,3.6896784837881977,57.411952469990034,0.00256308681171601,0.006090221004917245,41.11837545608523,70.75590629152941,3.7892177376246328,0,0,0,0.4461180874546379,0.6503967142325464,0.049047136266092334,48.81655402764317,0,0,0,18.744994562558574,0.01811454267106642,1.3206906004393268,1.3738073912336235,248.19350680933317,125013.0152964632,66,1.023663507547185,0.8113121199756742
