SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,ReserveStatus,Reference,Count
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,2.1666666666666665
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,3.5
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Gibbonsia,kelpfish spp.,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Girella nigricans,"opaleye, adult",Inside,TRUE,19.833333333333332
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Gymnothorax mordax,California moray eel,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,1.5
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Heterodontus francisci,horn shark,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Heterostichus rostratus,"giant kelpfish, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,13
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Leiocottus hirundo,lavender sculpin,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Lythrypnus dalli,blue-banded goby,Inside,TRUE,3.3333333333333335
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Lythrypnus zebra,zebra goby,Inside,TRUE,5.666666666666667
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,2.5
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Oxyjulis californica,"senorita, adult",Inside,TRUE,135.16666666666666
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Oxylebius pictus,painted greenling,Inside,TRUE,19
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,10.666666666666666
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Scorpaenichthys marmoratus,"cabezon, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,8.666666666666666
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes atrovirens/carnatus/caurinus/chrysomelas,"kelp/gopher/copper/black and yellow rockfish, juvenile",Inside,TRUE,1.3333333333333333
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes caurinus,"copper rockfish, juvenile",Inside,TRUE,2
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes chrysomelas,"black and yellow rockfish, adult",Inside,TRUE,1.8
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,1.8333333333333333
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes rastrelliger,"grass rockfish, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes serriceps,"treefish, adult",Inside,TRUE,1.5
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,7.833333333333333
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,1.3333333333333333
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Alloclinus holderi,island kelpfish,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Atherinops affinis,top smelt,Inside,TRUE,14
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Brachyistius frenatus,kelp surfperch,Inside,TRUE,3.2
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Cephaloscyllium ventriosum,swell shark,Inside,TRUE,2
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,201.6
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Coryphopterus nicholsi,blackeye goby,Inside,TRUE,53.4
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Cymatogaster aggregata,shiner surfperch,Inside,TRUE,17.5
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,3.6
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,5.4
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,2.8
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,1.2
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Gibbonsia,kelpfish spp.,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Girella nigricans,"opaleye, adult",Inside,TRUE,19.6
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,1.4
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Heterostichus rostratus,"giant kelpfish, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Heterostichus rostratus,"giant kelpfish, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,11.4
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,larval fish spp.,larval fish spp.,Inside,TRUE,1500
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Lythrypnus dalli,blue-banded goby,Inside,TRUE,1.6
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Lythrypnus zebra,zebra goby,Inside,TRUE,5
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,3.5
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Oxyjulis californica,"senorita, adult",Inside,TRUE,26
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Oxylebius pictus,painted greenling,Inside,TRUE,7.6
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,3.6
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Pleuronichthys coenosus,c-o turbot,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,1.6
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Scorpaenichthys marmoratus,"cabezon, adult",Inside,TRUE,2
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,2
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes carnatus,"gopher rockfish, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes chrysomelas,"black and yellow rockfish, adult",Inside,TRUE,1.5
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,9.6
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes paucispinis,"bocaccio, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,1.8
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,8
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes serriceps,"treefish, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,1.6
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Alloclinus holderi,island kelpfish,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Brachyistius frenatus,kelp surfperch,Inside,TRUE,96.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,275
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,9.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Coryphopterus nicholsi,blackeye goby,Inside,TRUE,53.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Cymatogaster aggregata,shiner surfperch,Inside,TRUE,4.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,10
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,12.75
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,1.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Girella nigricans,"opaleye, adult",Inside,TRUE,27
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,2
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Heterostichus rostratus,"giant kelpfish, adult",Inside,TRUE,1.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,8.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Leiocottus hirundo,lavender sculpin,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Lythrypnus dalli,blue-banded goby,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,7
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Oxyjulis californica,"senorita, adult",Inside,TRUE,229
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,11.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Oxylebius pictus,painted greenling,Inside,TRUE,14.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,12.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,7.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,7.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Scorpaenichthys marmoratus,"cabezon, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,5.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,1.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,52.25
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes paucispinis,"bocaccio, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,1.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,136.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes serriceps,"treefish, adult",Inside,TRUE,3.5
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,5.75
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,3.75
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Alloclinus holderi,island kelpfish,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Brachyistius frenatus,kelp surfperch,Inside,TRUE,49.666666666666664
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,62
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,930
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Coryphopterus nicholsi,blackeye goby,Inside,TRUE,10
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,21.666666666666668
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,4
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,5
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Girella nigricans,"opaleye, adult",Inside,TRUE,36
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Gymnothorax mordax,California moray eel,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,8
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,2.6666666666666665
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Heterodontus francisci,horn shark,Inside,TRUE,2
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Heterostichus rostratus,"giant kelpfish, adult",Inside,TRUE,2.6666666666666665
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Heterostichus rostratus,"giant kelpfish, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,15
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,13
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Leiocottus hirundo,lavender sculpin,Inside,TRUE,1.5
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Lythrypnus dalli,blue-banded goby,Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,4.5
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Oxyjulis californica,"senorita, adult",Inside,TRUE,17.333333333333332
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,32.333333333333336
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Oxylebius pictus,painted greenling,Inside,TRUE,6
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,37
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,8.666666666666666
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,17.333333333333332
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,7.666666666666667
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,11
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Sebastes chrysomelas,"black and yellow rockfish, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,3.6666666666666665
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Inside,TRUE,2.6666666666666665
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Sebastes serriceps,"treefish, adult",Inside,TRUE,2
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Sebastes serriceps,"treefish, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Semicossyphus pulcher,"California sheephead, female",Inside,TRUE,4.333333333333333
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Semicossyphus pulcher,"California sheephead, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,Semicossyphus pulcher,"California sheephead, male",Inside,TRUE,5
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Alloclinus holderi,island kelpfish,Inside,TRUE,2
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Brachyistius frenatus,kelp surfperch,Inside,TRUE,4.8
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Caulolatilus princeps,"ocean whitefish, adult",Inside,TRUE,7
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Chromis punctipinnis,"blacksmith, adult",Inside,TRUE,440.6
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Chromis punctipinnis,"blacksmith, juvenile",Inside,TRUE,278.6
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Cymatogaster aggregata,shiner surfperch,Inside,TRUE,36
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Embiotoca jacksoni,"black surfperch, adult",Inside,TRUE,13.4
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Embiotoca jacksoni,"black surfperch, juvenile",Inside,TRUE,3.6
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Embiotoca lateralis,"striped surfperch, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Embiotoca lateralis,"striped surfperch, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Gibbonsia,kelpfish spp.,Inside,TRUE,1.5
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Girella nigricans,"opaleye, adult",Inside,TRUE,22.4
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Gymnothorax mordax,California moray eel,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Halichoeres semicinctus,"rock wrasse, female",Inside,TRUE,16.2
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Halichoeres semicinctus,"rock wrasse, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Halichoeres semicinctus,"rock wrasse, male",Inside,TRUE,6.2
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Heterostichus rostratus,"giant kelpfish, adult",Inside,TRUE,1.5
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Hypsypops rubicundus,"garibaldi, adult",Inside,TRUE,13.6
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Hypsypops rubicundus,"garibaldi, juvenile",Inside,TRUE,11
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Lythrypnus dalli,blue-banded goby,Inside,TRUE,19.8
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Lythrypnus zebra,zebra goby,Inside,TRUE,17.333333333333332
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Medialuna californiensis,"halfmoon, adult",Inside,TRUE,6.6
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Myliobatis californica,bat ray,Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Oxyjulis californica,"senorita, adult",Inside,TRUE,17.4
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Oxyjulis californica,"senorita, juvenile",Inside,TRUE,34.6
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Oxylebius pictus,painted greenling,Inside,TRUE,2.4
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Paralabrax clathratus,"kelp bass, adult",Inside,TRUE,41
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Paralabrax clathratus,"kelp bass, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Rhacochilus vacca,"pile perch, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Rhacochilus vacca,"pile perch, juvenile",Inside,TRUE,2.4
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Scorpaena guttata,"California scorpionfish, adult",Inside,TRUE,1.5
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Scorpaena guttata,"California scorpionfish, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Sebastes atrovirens,"kelp rockfish, adult",Inside,TRUE,3.2
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Sebastes atrovirens,"kelp rockfish, juvenile",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Sebastes chrysomelas,"black and yellow rockfish, adult",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Sebastes mystinus,"blue rockfish, adult",Inside,TRUE,0
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Sebastes mystinus,"blue rockfish, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Sebastes paucispinis,"bocaccio, juvenile",Inside,TRUE,1
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,Sebastes serranoides,"olive rockfish, adult",Inside,TRUE,1
