"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","SurveyYear","SurveyDate","PermanentObserverNumber","ScientificName","CommonName","Count","TotalLength_cm","MinimumLength_cm","MaximumLength_cm"
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",3,24,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,25,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,27,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Girella nigricans","opaleye, all",4,28,25,30
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Girella nigricans","opaleye, all",9,32,30,35
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Girella nigricans","opaleye, all",4,38,35,40
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Girella nigricans","opaleye, all",1,42,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Halichoeres semicinctus","rock wrasse, female",5,22,20,24
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Halichoeres semicinctus","rock wrasse, male",6,22,20,24
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Halichoeres semicinctus","rock wrasse, female",4,26,24,28
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Halichoeres semicinctus","rock wrasse, male",7,26,24,28
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Halichoeres semicinctus","rock wrasse, male",7,30,28,32
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Halichoeres semicinctus","rock wrasse, female",2,30,28,32
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Halichoeres semicinctus","rock wrasse, male",3,34,32,36
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Heterostichus rostratus","giant kelpfish, all",1,10,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",4,15,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",1,16,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",1,17,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",4,18,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",2,20,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",1,21,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",2,22,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",4,23,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",9,24,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Hypsypops rubicundus","garibaldi, all",8,27,25,29
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Medialuna californiensis","halfmoon, all",4,22,20,25
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Medialuna californiensis","halfmoon, all",6,28,25,30
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Medialuna californiensis","halfmoon, all",9,32,30,35
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Medialuna californiensis","halfmoon, all",2,38,35,40
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Oxyjulis californica","señorita, all",1,12,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Oxyjulis californica","señorita, all",3,16,14,18
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Oxyjulis californica","señorita, all",2,20,18,22
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Oxyjulis californica","señorita, all",19,22,20,23
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Oxyjulis californica","señorita, all",8,23,22,24
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Paralabrax clathratus","kelp bass, all",2,22,20,24
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,26,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Paralabrax clathratus","kelp bass, all",3,30,28,32
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,35,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Scorpaena guttata","California scorpionfish, all",1,14,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Scorpaena guttata","California scorpionfish, all",1,20,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Scorpaena guttata","California scorpionfish, all",1,22,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,16,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,30,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Sebastes serriceps","treefish, all",2,6,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Sebastes serriceps","treefish, all",1,7,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Sebastes serriceps","treefish, all",1,33,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Sebastes serriceps","treefish, all",1,35,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",2,8,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,13,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",5,20,19,22
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",9,24,22,25
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",11,26,25,28
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",4,30,28,31
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",4,32,31,34
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",4,36,34,37
11,"AN","Anacapa Island","AR","Admiral's Reef",2018,8/7/2018 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,37,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Atherinops affinis","top smelt",165,24,22,26
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Caulolatilus princeps","ocean whitefish, all",7,24,22,25
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Caulolatilus princeps","ocean whitefish, all",1,26,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Caulolatilus princeps","ocean whitefish, all",5,29,28,30
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Chromis punctipinnis","blacksmith, all",4,2,1,2
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Chromis punctipinnis","blacksmith, all",18,4,3,4
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Chromis punctipinnis","blacksmith, all",1,5,4,6
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Chromis punctipinnis","blacksmith, all",108,11,10,12
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Chromis punctipinnis","blacksmith, all",135,13,12,14
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Chromis punctipinnis","blacksmith, all",105,15,14,16
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Chromis punctipinnis","blacksmith, all",4,17,16,18
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Chromis punctipinnis","blacksmith, all",2,19,18,20
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Embiotoca jacksoni","black surfperch, all",1,17,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Embiotoca jacksoni","black surfperch, all",1,23,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Girella nigricans","opaleye, all",1,25,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Girella nigricans","opaleye, all",30,29,28,30
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Girella nigricans","opaleye, all",20,32,30,35
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Halichoeres semicinctus","rock wrasse, male",1,18,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Halichoeres semicinctus","rock wrasse, female",5,19,18,20
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Halichoeres semicinctus","rock wrasse, female",4,21,20,22
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Halichoeres semicinctus","rock wrasse, male",4,21,20,22
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Halichoeres semicinctus","rock wrasse, female",4,23,22,24
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Halichoeres semicinctus","rock wrasse, male",8,23,22,24
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Halichoeres semicinctus","rock wrasse, female",1,25,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Halichoeres semicinctus","rock wrasse, male",1,26,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Halichoeres semicinctus","rock wrasse, male",1,28,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Hypsypops rubicundus","garibaldi, all",1,17,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Hypsypops rubicundus","garibaldi, all",6,19,18,20
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Hypsypops rubicundus","garibaldi, all",10,21,20,22
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Hypsypops rubicundus","garibaldi, all",3,23,22,24
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Hypsypops rubicundus","garibaldi, all",4,25,24,26
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Medialuna californiensis","halfmoon, all",4,21,20,22
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Medialuna californiensis","halfmoon, all",10,23,22,24
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Medialuna californiensis","halfmoon, all",10,25,24,26
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Medialuna californiensis","halfmoon, all",13,27,26,28
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Medialuna californiensis","halfmoon, all",23,29,28,30
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Oxyjulis californica","señorita, all",6,13,12,14
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Oxyjulis californica","señorita, all",42,15,14,16
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Oxyjulis californica","señorita, all",4,17,16,18
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Oxyjulis californica","señorita, all",1,18,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Oxyjulis californica","señorita, all",1,22,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",1,15,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",3,17,16,18
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",2,19,18,20
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",2,21,20,22
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",2,23,22,24
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",3,25,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",3,27,26,28
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",9,29,28,30
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",2,32,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",1,34,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",1,36,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Paralabrax clathratus","kelp bass, all",1,38,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Sebastes atrovirens","kelp rockfish, all",1,18,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Sebastes serriceps","treefish, all",1,7,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Sebastes serriceps","treefish, all",3,31,30,32
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, juvenile",1,11,10,12
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, female",1,15,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, female",2,17,16,18
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, female",4,19,18,20
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, female",11,23,22,24
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, female",9,25,24,26
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, female",7,27,26,28
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, male",1,28,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, female",3,29,28,30
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, male",1,30,,
11,"AN","Anacapa Island","AR","Admiral's Reef",2019,9/26/2019 0:00:00,325,"Semicossyphus pulcher","California sheephead, male",1,40,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Brachyistius frenatus","kelp surfperch",1,8,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Brachyistius frenatus","kelp surfperch",10,9,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Brachyistius frenatus","kelp surfperch",10,10,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Brachyistius frenatus","kelp surfperch",10,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Chromis punctipinnis","blacksmith, all",50,6,5,7
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Chromis punctipinnis","blacksmith, all",5,7,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Chromis punctipinnis","blacksmith, all",60,9,8,10
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Embiotoca jacksoni","black surfperch, all",7,10,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Embiotoca jacksoni","black surfperch, all",3,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Embiotoca jacksoni","black surfperch, all",20,15,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Embiotoca jacksoni","black surfperch, all",5,20,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Embiotoca jacksoni","black surfperch, all",1,25,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Embiotoca jacksoni","black surfperch, all",1,27,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Halichoeres semicinctus","rock wrasse, male",2,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Heterostichus rostratus","giant kelpfish, all",1,10,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Heterostichus rostratus","giant kelpfish, all",1,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Heterostichus rostratus","giant kelpfish, all",2,14,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Hypsypops rubicundus","garibaldi, all",1,16,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Hypsypops rubicundus","garibaldi, all",1,18,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Hypsypops rubicundus","garibaldi, all",1,20,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Hypsypops rubicundus","garibaldi, all",2,22,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Oxyjulis californica","señorita, all",2,18,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Oxyjulis californica","señorita, all",2,20,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Paralabrax clathratus","kelp bass, all",1,4,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Paralabrax clathratus","kelp bass, all",7,5,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Paralabrax clathratus","kelp bass, all",1,10,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Paralabrax clathratus","kelp bass, all",5,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Paralabrax clathratus","kelp bass, all",3,15,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Paralabrax clathratus","kelp bass, all",1,17,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Paralabrax clathratus","kelp bass, all",1,20,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Paralabrax clathratus","kelp bass, all",1,23,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Paralabrax clathratus","kelp bass, all",1,25,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Rhacochilus vacca","pile perch, all",7,9,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Rhacochilus vacca","pile perch, all",3,10,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Rhacochilus vacca","pile perch, all",2,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes atrovirens","kelp rockfish, all",55,7,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes atrovirens","kelp rockfish, all",120,9,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes atrovirens","kelp rockfish, all",1,14,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes atrovirens","kelp rockfish, all",2,20,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",6,7,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes paucispinis","bocaccio, all",14,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes paucispinis","bocaccio, all",5,14,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes serranoides","olive rockfish, all",1,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes serranoides","olive rockfish, all",1,13,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes serranoides","olive rockfish, all",1,14,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes serriceps","treefish, all",1,7,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Sebastes serriceps","treefish, all",1,17,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Semicossyphus pulcher","California sheephead, juvenile",1,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Semicossyphus pulcher","California sheephead, juvenile",1,14,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Semicossyphus pulcher","California sheephead, female",1,17,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2007,9/4/2007 0:00:00,324,"Semicossyphus pulcher","California sheephead, female",1,30,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Brachyistius frenatus","kelp surfperch",1,3,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Brachyistius frenatus","kelp surfperch",2,4,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Brachyistius frenatus","kelp surfperch",2,5,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Brachyistius frenatus","kelp surfperch",1,6,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Brachyistius frenatus","kelp surfperch",1,7,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Brachyistius frenatus","kelp surfperch",3,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Chromis punctipinnis","blacksmith, all",5,4,3,4
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Chromis punctipinnis","blacksmith, all",108,8,7,9
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Chromis punctipinnis","blacksmith, all",2,10,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Chromis punctipinnis","blacksmith, all",75,11,10,12
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Chromis punctipinnis","blacksmith, all",3,12,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Chromis punctipinnis","blacksmith, all",6,15,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Chromis punctipinnis","blacksmith, all",2,17,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Chromis punctipinnis","blacksmith, all",1,20,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Cymatogaster aggregata","shiner surfperch",55,6,5,7
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Embiotoca jacksoni","black surfperch, all",2,6,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Embiotoca jacksoni","black surfperch, all",7,8,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Embiotoca jacksoni","black surfperch, all",1,14,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Embiotoca jacksoni","black surfperch, all",2,15,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Halichoeres semicinctus","rock wrasse, female",2,16,,
12,"AN","Anacapa Island","CC","Cathedral Cove",2008,7/16/2008 0:00:00,324,"Halichoeres semicinctus","rock wrasse, female",1,17,,
