"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","ArmNo","<10cm",">10cm"
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,8/30/2010 0:00:00,2315,1,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,8/30/2010 0:00:00,2316,3,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,8/30/2010 0:00:00,2317,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,8/30/2010 0:00:00,2318,0,2
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,10/20/2011 0:00:00,2312,12,2
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,10/20/2011 0:00:00,2314,3,3
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,10/20/2011 0:00:00,2315,4,6
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,10/20/2011 0:00:00,2316,4,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,10/20/2011 0:00:00,2317,2,4
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,10/20/2011 0:00:00,2318,2,2
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/13/2012 0:00:00,2312,1,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/13/2012 0:00:00,2314,1,2
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/13/2012 0:00:00,2315,3,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/13/2012 0:00:00,2316,0,2
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/13/2012 0:00:00,2317,0,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,9/13/2012 0:00:00,2318,0,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,9/17/2013 0:00:00,2312,0,6
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,9/17/2013 0:00:00,2314,0,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,9/17/2013 0:00:00,2315,1,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,9/17/2013 0:00:00,2316,0,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,9/17/2013 0:00:00,2317,0,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,9/17/2013 0:00:00,2318,0,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/14/2014 0:00:00,2312,1,2
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/14/2014 0:00:00,2314,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/14/2014 0:00:00,2315,1,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/14/2014 0:00:00,2316,1,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/14/2014 0:00:00,2317,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/14/2014 0:00:00,2318,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,8/28/2015 0:00:00,2312,0,3
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,8/28/2015 0:00:00,2314,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,8/28/2015 0:00:00,2315,2,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,8/28/2015 0:00:00,2316,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,8/28/2015 0:00:00,2317,1,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2015,8/28/2015 0:00:00,2318,0,3
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/15/2016 0:00:00,2312,0,2
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/15/2016 0:00:00,2314,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/15/2016 0:00:00,2315,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/15/2016 0:00:00,2316,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/15/2016 0:00:00,2317,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2016,9/15/2016 0:00:00,2318,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,9/14/2017 0:00:00,2312,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,9/14/2017 0:00:00,2314,1,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,9/14/2017 0:00:00,2315,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,9/14/2017 0:00:00,2316,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,9/14/2017 0:00:00,2317,1,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2017,9/14/2017 0:00:00,2318,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,9/11/2018 0:00:00,2312,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,9/11/2018 0:00:00,2314,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,9/11/2018 0:00:00,2315,1,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,9/11/2018 0:00:00,2316,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,9/11/2018 0:00:00,2317,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2018,9/11/2018 0:00:00,2318,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/22/2019 0:00:00,2312,0,1
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/22/2019 0:00:00,2314,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/22/2019 0:00:00,2315,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/22/2019 0:00:00,2316,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/22/2019 0:00:00,2317,0,0
8,"SC","Santa Cruz Island","PB","Pelican Bay",11007.00,"Parastichopus parvimensis","warty sea cucumber",2019,8/22/2019 0:00:00,2318,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/30/1996 0:00:00,2382,1,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/30/1996 0:00:00,2422,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/30/1996 0:00:00,2423,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/30/1996 0:00:00,2424,1,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/30/1996 0:00:00,2425,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/30/1996 0:00:00,2426,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1996,9/30/1996 0:00:00,2427,1,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/18/1997 0:00:00,2382,0,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/18/1997 0:00:00,2422,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/18/1997 0:00:00,2423,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/18/1997 0:00:00,2424,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/18/1997 0:00:00,2425,1,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/18/1997 0:00:00,2426,0,5
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1997,8/18/1997 0:00:00,2427,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/3/1998 0:00:00,2382,0,5
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/3/1998 0:00:00,2422,1,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/3/1998 0:00:00,2423,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/3/1998 0:00:00,2424,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/3/1998 0:00:00,2425,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1998,8/3/1998 0:00:00,2426,0,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/2/1999 0:00:00,2382,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/2/1999 0:00:00,2422,1,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/2/1999 0:00:00,2423,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/2/1999 0:00:00,2424,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/2/1999 0:00:00,2425,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/2/1999 0:00:00,2426,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",1999,8/2/1999 0:00:00,2427,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2382,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2422,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2423,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2424,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2425,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2426,0,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2000,8/14/2000 0:00:00,2427,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,8/13/2001 0:00:00,2382,2,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,8/13/2001 0:00:00,2422,5,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,8/13/2001 0:00:00,2423,3,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,8/13/2001 0:00:00,2424,3,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,8/13/2001 0:00:00,2425,7,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2001,8/13/2001 0:00:00,2427,6,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2382,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2422,1,4
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2423,0,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2424,5,6
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2425,0,6
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2002,8/19/2002 0:00:00,2427,2,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2382,0,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2422,1,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2423,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2424,0,9
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2425,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2003,10/6/2003 0:00:00,2426,0,8
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/9/2004 0:00:00,2382,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/9/2004 0:00:00,2422,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/9/2004 0:00:00,2423,1,4
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/9/2004 0:00:00,2424,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/9/2004 0:00:00,2425,0,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/9/2004 0:00:00,2426,0,5
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2004,8/9/2004 0:00:00,2427,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2382,1,6
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2422,0,7
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2423,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2424,1,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2425,0,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2426,0,5
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2005,9/5/2005 0:00:00,2427,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,8/21/2006 0:00:00,2382,1,4
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,8/21/2006 0:00:00,2422,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,8/21/2006 0:00:00,2423,0,5
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,8/21/2006 0:00:00,2424,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,8/21/2006 0:00:00,2425,1,0
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,8/21/2006 0:00:00,2426,1,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2006,8/21/2006 0:00:00,2427,0,2
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,9/10/2007 0:00:00,2382,4,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,9/10/2007 0:00:00,2422,3,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,9/10/2007 0:00:00,2423,11,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,9/10/2007 0:00:00,2424,1,8
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,9/10/2007 0:00:00,2425,4,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,9/10/2007 0:00:00,2426,5,6
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2007,9/10/2007 0:00:00,2427,5,4
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,9/8/2008 0:00:00,2382,3,10
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,9/8/2008 0:00:00,2422,1,10
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,9/8/2008 0:00:00,2423,4,21
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,9/8/2008 0:00:00,2424,3,6
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,9/8/2008 0:00:00,2425,1,14
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,9/8/2008 0:00:00,2426,5,13
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2008,9/8/2008 0:00:00,2427,1,4
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,10/5/2009 0:00:00,2382,7,9
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,10/5/2009 0:00:00,2422,1,4
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,10/5/2009 0:00:00,2423,1,19
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,10/5/2009 0:00:00,2424,5,6
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,10/5/2009 0:00:00,2425,11,8
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,10/5/2009 0:00:00,2426,10,15
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2009,10/5/2009 0:00:00,2427,2,3
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,8/16/2010 0:00:00,2382,1,12
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,8/16/2010 0:00:00,2422,0,12
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,8/16/2010 0:00:00,2424,0,13
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2010,8/16/2010 0:00:00,2425,5,5
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,8/18/2011 0:00:00,2382,0,9
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,8/18/2011 0:00:00,2422,3,14
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,8/18/2011 0:00:00,2423,1,4
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,8/18/2011 0:00:00,2424,1,8
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,8/18/2011 0:00:00,2426,2,13
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2011,8/18/2011 0:00:00,2427,0,8
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,8/16/2012 0:00:00,2422,2,10
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,8/16/2012 0:00:00,2423,0,8
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,8/16/2012 0:00:00,2424,0,1
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,8/16/2012 0:00:00,2426,1,10
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2012,8/16/2012 0:00:00,2427,0,8
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,8/27/2013 0:00:00,2382,0,7
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,8/27/2013 0:00:00,2422,0,12
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,8/27/2013 0:00:00,2423,0,7
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,8/27/2013 0:00:00,2424,1,12
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,8/27/2013 0:00:00,2426,3,9
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2013,8/27/2013 0:00:00,2427,0,7
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/26/2014 0:00:00,2382,0,9
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/26/2014 0:00:00,2422,1,9
9,"SC","Santa Cruz Island","SA","Scorpion Anchorage",11007.00,"Parastichopus parvimensis","warty sea cucumber",2014,8/26/2014 0:00:00,2423,0,18
